Iteration,r,Q,a1,h1,w1,a2,e2,d2,h2,w2,N1_0.1,N1_0.2,N1_0.3,N1_0.4,N1_0.5,N2_0.1,N2_0.2,N2_0.3,N2_0.4,N2_0.5,N3_0.1,N3_0.2,N3_0.3,N3_0.4,N3_0.5
1,0.08458463141091037,3.4277336396311073e-7,4.590974734513415,1.9821853669291654e-5,0.7189918421173906,24.31172188140824,0.10951620108903175,0.029503005209356312,0.18285907119927078,48.27560116038047,215340.67244126063,132063.4106794502,664656.1928298125,445558.2483398862,421432.11734191363,0.031283134613379136,0.10662291252243393,0.029873232528396115,0.007570428526167574,0.032661865604864025,0.002682634493513497,0.0041266001665709075,0.004808084570154345,0.0067560629219603095,0.0020489435835034874
2,0.0785524250523026,2.4838153728332264e-7,6.639936194215034,2.0247473659820307e-5,2.078820756017693,20.500273368337773,0.10572548306861729,0.03538752012460785,0.24155202322507688,42.38106583547378,258233.55292486885,190838.0483435588,478921.4281366052,387324.46273421426,417546.1710967296,0.04352015405554896,0.08679146150669335,0.056787862222221853,0.0176210208565322,0.06079567014352662,0.0034881016050359024,0.006472799593163653,0.00504331307423179,0.006713134636215343,0.002537168691339828
3,0.11012405720517036,3.2275194568006683e-7,3.7336553858020523,2.0013610826773927e-5,1.0278206403430843,15.028667093394542,0.11195969525876802,0.03400032273191291,0.08418253611624021,30.432769569485355,199871.04364835206,131405.5105134186,400255.170172257,183600.41859112825,409113.0316391555,0.03795331743226389,0.13846719574118713,0.05146926331808097,0.019094636275661027,0.04417606695606454,0.0030534242319405183,0.005577913481139025,0.0051443409632373205,0.007761198490792324,0.00196224208480854
4,0.10056104424165609,3.251512253280714e-7,5.025552913004941,1.975688973022148e-5,1.0820803241782795,22.315970861074597,0.09524799051973452,0.028906304971241928,0.18844145961105294,34.029943993257774,221491.04127865177,151730.22515063753,582908.3092753413,350548.4669551203,407599.5897424626,0.02305188922642324,0.06144826253242506,0.03763492427797989,0.010029644727940028,0.03364830129200369,0.0036257509049582013,0.00706012172679326,0.0064159680675337635,0.007999993668231896,0.0032190820653260873
5,0.0889559513426833,3.0178277289345627e-7,5.238598599109855,2.0014465545747482e-5,0.49102502338561826,20.051110686653157,0.09749554865412867,0.03043287668384032,0.1600068128269477,38.65741823160691,217224.61191845633,144417.93657041082,548702.9681730808,379972.5657993936,409168.1902377938,0.04646869789816264,0.08256377801427088,0.038378161313754794,0.012272563698383756,0.04389989282743458,0.0036732526417983915,0.005347255564533346,0.004831739824031746,0.008341267924722177,0.0023981164528055605
6,0.0961259267642756,2.999263340470581e-7,4.2567909712492895,2.039529293232129e-5,0.19182449690358033,13.760037456445138,0.12237676669687376,0.035016142525248525,0.2487977345623384,20.16243904697591,216161.0402491515,139240.179240337,541174.2612198504,321224.70904952654,414342.3075884136,0.06077442988442451,0.14718338342873297,0.05585266767934371,0.016577231839983445,0.06626684705112425,0.0033175133145410566,0.006725588003991117,0.006406591102906137,0.006613939359810134,0.0028403511420139072
7,0.09043240543300544,3.2656599998487357e-7,6.629855931738911,2.0444995538644515e-5,1.221922822777667,17.5251385002996,0.1357803284548914,0.031055222328642818,0.3546167200512076,25.488133176726734,248684.1804768322,191172.64388517934,507322.89518453256,276170.94807469257,417447.12607173156,0.0399422768089351,0.06523862305388402,0.04419685162428942,0.014423235133462442,0.05846163725773824,0.0031339717544398324,0.00704032574244738,0.004564594092260147,0.0064521165004930115,0.0029944500485852006
8,0.07153620532875576,2.934251774832329e-7,9.386862374019737,2.0440467560448255e-5,0.851380019774272,20.45137946236973,0.10104656769603669,0.02026458725063082,0.24718110276370248,34.723369123181094,194092.00274423358,334380.9200959777,752192.2527068314,419289.963953971,403419.39062171616,0.04667692365182052,0.058326131341352255,0.05316145724062172,0.011466606637287685,0.06529043199748681,0.002258615381123142,0.007410830096029087,0.004481397825467313,0.004788481150030456,0.002092813904751743
9,0.08067228957736897,2.2142713674926616e-7,1.982505563979551,1.8805738329430394e-5,1.0121605656060146,27.838095550874396,0.07235141710198403,0.022603105769589845,0.1528762913939524,32.755028393992035,273688.34261854796,205362.4217757717,338938.9576927236,159228.09634382647,408052.96299951035,0.025424764690783197,0.13220612666873888,0.04022086949238013,0.02955174840829088,0.026518857317893416,0.004439901627228236,0.00603925359398854,0.005309569025948867,0.006542537887316835,0.003819836009514581
10,0.10870333830332815,3.250293845590436e-7,7.017824370200431,2.0666731303044724e-5,1.4144938980772737,15.890516338484678,0.13119926567102377,0.02558200136686651,0.2672626005884764,31.991338788886168,230678.93481390044,135713.61667801914,537739.9551116393,370558.85348094476,409585.9074404109,0.05374683454526369,0.08467346336062923,0.053627184146799185,0.018824860785615623,0.07169510632765809,0.0024698974910674757,0.00691334762905809,0.0037847302898222144,0.006961471118381947,0.001600079256052173
