Parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
r,0.08374046462010967,2.1545053425469195e-4,0.012638034827958635,0.05995135357982837,0.07491732726635422,0.08345637347018492,0.09189850860669722,0.1099176238237399,3411,1.0003524083955408,1,0.0634579199489621,0.08345637347018492,0.1053854702413643,4.75797179518192e-4,3.3886892192163537e-4,2.3971604412466319e-4,3.39496869662434e-4,8.142754561718674e-4,1.5235944944076805e-4,3361,3128
Q,2.859797679759985e-7,5.946984510315694e-10,3.479187669669597e-8,2.2043166271353258e-7,2.628093068078271e-7,2.849589620554068e-7,3.085751571181919e-7,3.561995089528749e-7,3339,1.001385546567909,1,2.3088217621996481e-7,2.849589620554068e-7,3.442236214302552e-7,1.080241600489272e-9,9.064205007229542e-10,6.593336206867084e-10,6.600752284167954e-10,1.6843639433520782e-9,4.205511474963924e-10,3295,2440
a1,6.2054830561204195,0.06673567334470672,2.3295652838744707,1.972487791539484,4.505088126738194,6.047353862326475,7.7191588425203665,11.15139988374974,1200,1.000900639424312,1,2.545242469914437,6.047353862326475,10.368624902037787,0.1789360712852045,0.08766298896007774,0.05946602444584892,0.051645068357937696,0.06432558740345318,0.04720054703752189,899,347
h1,2.0203411432460407e-5,1.4906334170064772e-8,3.250667601673755e-7,1.9437705721176335e-5,2.002856583112264e-5,2.0248016390556145e-5,2.0421212017159085e-5,2.0718540798172195e-5,471,1.0022774471525733,1,1.9647571614268644e-5,2.0248016390556145e-5,2.0650449067638114e-5,1.5872535077663573e-7,1.657385189148279e-8,8.26469097667559e-9,5.883992789266755e-9,8.147301452492975e-9,1.0546841303085762e-8,771,375
w1,0.9299726477309752,0.01109370200276108,0.5213656089564317,0.07555950812050737,0.5325408412291646,0.8962162390504551,1.282224758419541,2.03428814765375,2193,1.0007103621129765,1,0.13650755027611208,0.8962162390504551,1.837569718971832,0.007854833664729902,0.016813567305631716,0.012601216738485965,0.012040842274797847,0.031572562718884756,0.007845468043134012,1727,531
a2,18.60873259470976,0.10468371356637686,4.227890982830602,11.616573956891955,15.57830186588917,18.203062241874594,21.172204758662406,27.916078491716014,1623,1.003119002607212,1,12.359660462243998,18.203062241874594,26.403503606121088,0.1759326754657753,0.10971722304344933,0.13422031492106612,0.12037901702607101,0.1597839192607271,0.07403580392201704,1625,1088
e2,0.1151926094858023,4.126036605353992e-4,0.01612833257611926,0.0844132949937544,0.1043505027695569,0.11482640111500508,0.1258104094754819,0.14816355555213714,1501,1.0014757480649015,1,0.08951946482435563,0.11482640111500508,0.14273335139437499,0.0022122433120915705,4.4993832416197893e-4,3.957242679490311e-4,4.258952487534856e-4,7.96415506353565e-4,2.9181055631230936e-4,1514,1030
d2,0.0331882777183587,1.1633217796985764e-4,0.007723955171058503,0.018581922150309384,0.027877217727324037,0.033111955403165944,0.03816185835378351,0.049130319744239107,4329,1.00098759066532,1,0.02090533942014034,0.033111955403165944,0.046135724772233,3.089475757372395e-4,1.7102551099490784e-4,1.4630105388012057e-4,1.7433376109940793e-4,3.2826301925818757e-4,8.226471492482031e-5,4351,3794
h2,0.2231816030868195,9.787283377298702e-4,0.053522469873174446,0.12058222930788604,0.18624503954962074,0.22287732203840713,0.2604233839378873,0.32762106629193183,2972,1.0005675384161774,1,0.13602530497175863,0.22287732203840713,0.31043652477921035,0.0026623123419229344,0.0017364738608092317,0.0011734104002810025,0.0011207092811023334,0.0022135143139742908,6.921329529404933e-4,2970,2895
w2,31.03368397010975,0.1546996047870192,8.051515000084272,15.659009871445898,25.49482271656477,30.730992970040788,36.21260500495447,47.45036181290114,2714,1.002701418539409,1,18.39933603082107,30.730992970040788,44.778576817163724,0.3856934475187934,0.19301565223108064,0.21022706663194946,0.2164625882273512,0.2615792915342361,0.10940092011148107,2673,3468
N1_0[1],246071.96341031534,1209.0755489978196,52555.418672982865,154143.54896698415,209303.94639177973,242332.39471186552,279280.9145193992,359788.5007262967,1878,1.0011786675477101,1,165792.14303594246,242332.39471186552,339036.57434692286,1547.7412904088706,1068.2499770656868,1077.399359036208,1649.0096294574323,3085.7592842661834,920.3073094975423,2127,694
N1_0[2],199033.45189161148,889.6102200067752,46967.807033964295,119713.4443878603,165098.5409685065,195440.8863120753,228895.62560340087,300767.39630591567,2749,1.0009195824674582,1,129430.84017804918,195440.8863120753,282878.3709498351,1067.3150554684544,986.9308930486586,1071.373338576901,1376.9001357149973,2657.278005338565,629.1152528513552,2684,3741
N1_0[3],533116.2627434317,1944.9689125167104,89960.52696988871,356010.1682471304,471769.1265927775,530696.124758073,592942.8429744972,717723.5626043398,2126,1.0014906701027153,1,387139.6868738393,530696.124758073,681255.6362297925,10838.296083733061,1894.853242167912,2074.6928279434214,1962.846324560116,5185.167444477673,1375.488253018779,1988,642
N1_0[4],321834.81312548055,1656.6195897320633,76972.5827077673,175661.57286169654,268781.0398153792,318906.47023159824,371838.5223002866,479974.6329693368,2148,1.0007330899920108,1,198137.19604813636,318906.47023159824,451208.06005169364,7029.587901464227,2344.010707317095,1560.1046846505487,1644.4493007274286,3701.147299793345,1171.5652411989572,1978,796
