"Parameter","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","valid","Q5","Q50","Q95","MCSE_Q2.5","MCSE_Q25","MCSE_Q50","MCSE_Q75","MCSE_Q97.5","MCSE_SD","Bulk_ESS","Tail_ESS","Temp","TL"
"N2_0[2]",0.0816257409292292,0.000438640133155,0.0273792668867667,0.0419110861696848,0.0610334922103102,0.0769661851205089,0.0975776088264165,0.144499226296008,3893,1.00099105044493,1,0.0457058208308104,0.0769661851205089,0.133174470758543,0.000300064147241933,0.000408154385405913,0.000503656574031945,0.000653447640617269,0.000957580707423827,0.000310188635078902,3834,7041,20,3
"N2_0[3]",0.0383366693926868,0.000149759961757952,0.0104393207097902,0.0206385915942619,0.0309452616937738,0.0374145006318608,0.0446767571282831,0.061433167905104,4856,1.00082106699885,1,0.0228902677402437,0.0374145006318608,0.0568094483286081,0.000287167604166031,0.000152123109290294,0.000161237010353785,0.000188739105330207,0.000320476700526012,0.000105902641524524,4645,5565,20,3
"N2_0[4]",0.0229399876169058,0.000338261784264085,0.0158049836004407,0.00835611246169328,0.0139518916511048,0.0183701228565596,0.0249401547258587,0.0706313553897081,2152,1.00285572502656,1,0.00948239719120592,0.0183701228565596,0.057262445743515,9.22158729690301e-05,9.24885000667258e-05,0.00013344973659047,0.000351914147779063,0.00216099007667777,0.000239219164000256,2847,3466,20,3
"N2_0[5]",0.0553180507473358,0.000232940740300268,0.0145581349523853,0.0290909077857121,0.0450548260892056,0.0546773270336688,0.0646421844228316,0.0859236547606298,3893,1.00118881028479,1,0.0327778314835314,0.0546773270336688,0.0801804112563281,0.000468381877027666,0.000272518210877003,0.000271186862728368,0.00027703519130759,0.000445378652134162,0.000164726278516309,3748,4749,20,3
"N3_0[1]",0.00506726728357418,1.03100289270118e-05,0.000687710914860328,0.00388916298316587,0.00458907983086706,0.00501135309964245,0.00548327535435871,0.00659260879959974,4388,1.00107546741601,1,0.00405199905864301,0.00501135309964245,0.00628928609888694,1.23687171105079e-05,9.18911802415658e-06,1.07678328885356e-05,1.41489108512398e-05,2.02410786398731e-05,7.44313676103277e-06,4765,5982,20,3
"N3_0[2]",0.00697765332986562,1.87893334245193e-05,0.00122131260645157,0.00476558261403382,0.00610504793630243,0.00692798282106977,0.00777290667590765,0.00953630023329278,4199,1.00081912382082,1,0.00506886911599184,0.00692798282106977,0.00907452663466603,2.77784348416779e-05,2.11766591975233e-05,1.89966991160349e-05,1.82653367404532e-05,4.29179919429739e-05,1.3286982367342e-05,4134,7545,20,3
"N3_0[3]",0.0052650585949853,6.5967028092697e-06,0.000622091568122935,0.00413402263511516,0.00483944258078109,0.00522802248033071,0.00565978238065519,0.00657681444529562,8844,1.00017026412616,1,0.00430209306349576,0.00522802248033071,0.00633740241299896,1.2056083698535e-05,6.83932770698028e-06,7.19226776259296e-06,9.38730893245603e-06,2.05300849192322e-05,4.72696464849138e-06,9103,8512,20,3
"N3_0[4]",0.00778243645963755,1.50394093367604e-05,0.00107956137165255,0.00561676831483794,0.00708170550972017,0.00777230078669533,0.00847230839539457,0.00995235551300445,5062,1.00092901748957,1,0.00601279136582741,0.00777230078669533,0.00960149142895012,4.76511608130921e-05,1.89144333878981e-05,1.50962626141657e-05,1.49550980878361e-05,3.38748688905356e-05,1.06350703537471e-05,5199,5137,20,3
"N3_0[5]",0.0045188724098372,6.59229912698044e-06,0.000555279181372138,0.003532260949137,0.00413373537935618,0.00448536449333554,0.00485446407102297,0.00571856029534153,7072,1.00013795596275,1,0.00367469085753257,0.00448536449333554,0.00548407999082874,1.26368242906558e-05,5.98366878909289e-06,6.49426069327871e-06,9.16062696765686e-06,2.47635329223379e-05,4.78249401357162e-06,7503,7401,20,3
"r",0.157347114018966,0.000177463781292185,0.0131708736775475,0.132058635032115,0.148367104913725,0.157204857574224,0.166056645999231,0.183991252591182,5491,1.00004955716179,1,0.136103263058031,0.157204857574224,0.179483870757101,0.000416832849015211,0.000206615648751796,0.000210640645676677,0.000212441043739367,0.000400372580598551,0.000125492488263362,5476,7054,23,3
"Q",2.02703063478377e-07,1.58610890013568e-10,1.62576426243187e-08,1.71390859490342e-07,1.9178468114944e-07,2.02479780766307e-07,2.13347094900514e-07,2.35660006756984e-07,10484,1.00018123863552,1,1.76520012827016e-07,2.02479780766307e-07,2.30017200641768e-07,6.39555756201394e-10,1.8812368101548e-10,1.66794577417104e-10,2.39341570002668e-10,4.83011983046142e-10,1.12157948977946e-10,10448,9121,23,3
"a1",5.80187640558214,0.0326640549688136,1.89087160715635,3.11118277776761,4.3887062790971,5.44873886982407,6.86089940656969,10.3563017878664,3339,1.00275619802465,1,3.3597337330243,5.44873886982407,9.44015413926409,0.0185750285121047,0.0294705533602646,0.0331758703239382,0.0459873072469343,0.0930997934313078,0.0230989853558587,2993,5547,23,3
"h1",4.14323782903978e-06,5.01361916422369e-09,2.40264490566736e-07,3.59648034616803e-06,3.99473886551853e-06,4.17562849943473e-06,4.31958009262301e-06,4.52168283228891e-06,2283,1.00248600664985,1,3.70346154405525e-06,4.17562849943473e-06,4.48301322293692e-06,1.34784282629703e-08,8.01911108557674e-09,5.45290379201618e-09,3.36537593399709e-09,3.03768437241214e-09,3.54561445017182e-09,2462,3519,23,3
"w1",2.21457986923268,0.00498869214069805,0.540757378848511,1.16137416740957,1.84536545110176,2.21244839509135,2.58363995043241,3.26921561385554,11643,1.000460817104,1,1.32281870085148,2.21244839509135,3.10155238800693,0.0156582871969444,0.00787093914662063,0.00562841823589011,0.00669944532655098,0.0102772292964712,0.00352762560931618,11669,6944,23,3
"a2",32.4441181588073,0.118694785209861,7.43062280038435,20.2868502378871,27.1389437749173,31.576075760752,36.9350394974739,49.0062396639638,3901,1.00099706659705,1,21.7564595109742,31.576075760752,45.8706077557295,0.135204724175168,0.121435465685291,0.14601445834877,0.182887994680797,0.345909568800337,0.0839361344534946,3930,7040,23,3
"e2",0.0573804949758919,0.000201980863805453,0.0122343308950072,0.0355265593630629,0.0487250046007105,0.0567436606926613,0.0652429631522926,0.083113408204517,3649,1.00134317856369,1,0.0386304406958596,0.0567436606926613,0.0787747058446103,0.000290013347400763,0.000280370143446732,0.000238834265494488,0.00023452575153457,0.000438937708833506,0.000142833393764847,3502,5168,23,3
"d2",0.0206605448419509,5.86656356308856e-05,0.00580506847301166,0.00952787670978421,0.0167118932747594,0.0205970604577346,0.0245059744292795,0.0324141741272938,9754,1.0002773957466,1,0.0112469460629748,0.0205970604577346,0.0303910436160668,0.000174331866668636,8.11291858088727e-05,7.05978731265298e-05,6.50522974968235e-05,0.000110674213894692,4.1484104470846e-05,9556,6037,23,3
"h2",0.189840020191609,0.000968488221637366,0.0568794095684844,0.0831391268291055,0.150456573739726,0.188478261313361,0.227599385311801,0.304952942306051,3434,1.00111025912915,1,0.0979852734986421,0.188478261313361,0.286048174288364,0.00219759428409568,0.00120349149242822,0.000957193808521467,0.000913707492318991,0.00116955629750992,0.000684882506566221,3340,3607,23,3
"w2",11.0477377446946,0.0775158417299923,7.22791258758207,0.565042168093106,5.44439551829282,9.98417358160709,15.6624093998871,27.3048573719726,8680,1.00021258563782,1,1.13974370089217,9.98417358160709,24.4399036380333,0.052169956612466,0.114361849983331,0.107204801564054,0.112201238363235,0.122989326849979,0.0548138161881409,7255,5126,23,3
"N1_0[1]",378687.580627496,439.100571071003,35659.1823589516,310705.253201921,354705.980465316,377777.898415214,402112.120293327,450515.016729885,6582,1.00016340300953,1,321535.191446281,377777.898415214,438551.525052312,711.775249575061,618.216140650504,489.514901241113,494.832809391257,983.79346634727,310.504723701222,6520,7739,23,3
"N1_0[2]",261637.361448159,266.132317964229,21386.7133920373,220444.397359895,247231.202303865,261129.374086403,275608.011012053,304755.551480918,6443,1.0008579488671,1,227558.851998436,261129.374086403,297450.317948632,586.797343458951,328.600641626472,299.539505902765,321.882066286373,586.235489935061,188.192466976335,6380,7689,23,3
"N1_0[3]",255165.070596844,236.612453773622,21109.021226815,216936.914112241,241020.798805559,254266.268351671,268019.439048832,299886.403930283,7938,1.00013321280716,1,222693.213318822,254266.268351671,291189.128411187,431.999946632393,226.462159559043,244.757221726846,317.054080434842,881.402935434919,168.652437771765,8212,9123,23,3
"N1_0[4]",231972.19210216,343.206437000156,23721.6977204075,192203.498120412,215796.371574619,229397.864106541,245072.362478294,286267.999693123,4764,1.00094155745512,1,198178.709462795,229397.864106541,274701.777609021,535.212655687908,313.6883956854,320.86383553379,406.344217094724,1289.00640391844,243.045848970712,4888,6722,23,3
"N1_0[5]",223604.410412435,58.6689752543889,6571.72257862029,210656.758907736,219101.553001022,223617.877066642,228005.270062721,236361.57471042,12556,0.999936910851299,1,212737.104331724,223617.877066642,234466.064124007,162.492183428738,77.2878498196951,78.029518442112,91.0165855398227,201.643173195567,41.4861944204139,12535,10997,23,3
"N2_0[1]",0.077375164525663,0.000531243426641704,0.0305715272332512,0.0254558019446129,0.0554918869166172,0.0749811583006054,0.0964584554020248,0.144610047657398,3301,1.00065696094883,1,0.0313207462352773,0.0749811583006054,0.131319709323555,0.000740964091838268,0.000632870085673108,0.000557888168568089,0.000602968984325644,0.00103316577733281,0.000375678918408526,3055,3466,23,3
"N2_0[2]",0.0898761977556981,0.000423691926888557,0.0281734930544606,0.045284756285948,0.070059965323146,0.086650494308631,0.105811452137257,0.154061745806239,4402,1.00043457649503,1,0.0501480599695328,0.086650494308631,0.140133848009795,0.000539416048802668,0.000397668912143441,0.000485753745568578,0.000566566463852933,0.00142838557746218,0.000299615199576717,4146,5969,23,3
"N2_0[3]",0.116873970657042,0.000677528668449774,0.0417318965056914,0.0546668043873517,0.0869147384659597,0.110526547632458,0.139764600150378,0.214685354069415,3746,1.00107370359069,1,0.0615200437381603,0.110526547632458,0.193576446572978,0.000609140447761114,0.000628289756317117,0.000678553639381074,0.000895653920123446,0.0025039701791553,0.000479121952211143,3609,6626,23,3
"N2_0[4]",0.0762441643969262,0.000499620004281084,0.0299214178468005,0.03368303865613,0.054765736494104,0.0705325137464391,0.0922278223379126,0.147795132186012,3570,1.00204556640249,1,0.0381904589603105,0.0705325137464391,0.133066964363177,0.000484548607787048,0.000396006037539007,0.000517079078172576,0.000754907527655203,0.00155864370540663,0.000353313426683152,3389,5598,23,3
"N2_0[5]",0.103016962391712,0.000556733668677575,0.0345947056926339,0.0470805205280227,0.0777828973583099,0.0989787538851702,0.124157728051585,0.18099857866019,3850,1.00164601619018,1,0.0534565793909224,0.0989787538851702,0.165574509713313,0.000570377299086346,0.000547510305765754,0.00060706177795148,0.000755664256166612,0.00112350403738168,0.000393699893360105,3679,5161,23,3
"N3_0[1]",0.00567267540213548,1.00662062218035e-05,0.000622952227893063,0.0046237480294094,0.0052540021753517,0.00561401482408228,0.00601827256270742,0.00707197518936158,3820,1.00084950409914,1,0.0047742955802596,0.00561401482408228,0.00678720157432742,1.50212870784643e-05,7.78007547247482e-06,7.45193475178369e-06,1.21673190583787e-05,3.73117261319375e-05,7.32435126844319e-06,4392,4082,23,3
"N3_0[2]",0.005386083411402,6.56961896992016e-06,0.000546825411078116,0.00439612116066091,0.00501107448754572,0.00536151572812401,0.00572330365836033,0.00655648966985529,6875,1.00044270205439,1,0.00453976718799594,0.00536151572812401,0.00632744712199909,1.43483302068306e-05,6.57378749295079e-06,7.09437642896701e-06,8.8338671511627e-06,2.1511691282285e-05,4.71254326564942e-06,7187,8230,23,3
"N3_0[3]",0.00696840022711911,8.49290430982246e-06,0.000736473104635182,0.00554798537317426,0.00647182686581434,0.00696126639795502,0.00745010661563946,0.00843077387404933,7363,1.000422557532,1,0.00577291424087528,0.00696126639795502,0.00819484627925978,1.93635676297536e-05,8.65802180197335e-06,9.14192468332844e-06,1.17300943151097e-05,1.6856215967114e-05,6.00562317939742e-06,7441,9076,23,3
"N3_0[4]",0.00667818390066141,6.81816664208431e-06,0.000665437773401457,0.00543303268017764,0.0062223337433399,0.00665475396185193,0.00711538214833998,0.00805445977775648,9493,1.00110852583563,1,0.00561617147845443,0.00665475396185193,0.00780535878965233,1.05024350901136e-05,9.37561259882697e-06,8.27933809486453e-06,9.26533503963845e-06,1.93597744527199e-05,4.82131950847389e-06,9455,10310,23,3
"N3_0[5]",0.00542708340827212,7.92389758736243e-06,0.000608795009233804,0.00430526913701585,0.00499762658398647,0.00540177850150325,0.00583705270295698,0.00666039519396456,5873,1.00110062562971,1,0.00446687972779544,0.00540177850150325,0.00645833580040395,1.08319128629074e-05,7.90809441122108e-06,8.294264396727e-06,1.22746826800879e-05,1.41752397037924e-05,5.60331858453026e-06,5914,8800,23,3
"r",0.149584861091625,0.000111127782554152,0.00970396864695262,0.131257588360907,0.142905155489381,0.149359913126622,0.155827435844799,0.169542794173921,7602,1.00047038176614,1,0.134245645997866,0.149359913126622,0.166040222945873,0.000365558500072707,0.000129951819574842,0.000144094795751587,0.000147364718516882,0.000238572919635457,7.85822143471861e-05,7621,10068,26,3
"Q",1.92537945943611e-07,8.29308231584022e-11,1.05971384076182e-08,1.72517268434672e-07,1.85413344150467e-07,1.92120701421571e-07,1.99398734109187e-07,2.14538504961135e-07,16299,1.00022887986518,1,1.75634173251899e-07,1.92120701421571e-07,2.10600311336497e-07,2.50117431101792e-10,1.08292961368966e-10,1.09710912884067e-10,1.33482012485047e-10,2.90482848293543e-10,5.88048132002034e-11,16353,10372,26,3
"a1",4.44466651775337,0.0277302408453865,1.96499383611944,1.88710962759815,2.98046432286753,3.99471007252129,5.48568278703196,9.34190117734209,4971,1.00057579867105,1,2.09479139204018,3.99471007252129,8.32984198678061,0.0188514589861832,0.0207479164111093,0.0336751607423105,0.0466337052687678,0.0855571426927915,0.0196093804318175,4326,6764,26,3
"h1",1.09413662805042e-05,4.82601879596009e-09,3.03659349371901e-07,1.02138768018376e-05,1.07730387430987e-05,1.09925293619153e-05,1.11644843398984e-05,1.13783774255637e-05,3935,1.00090964391501,1,1.03751378571984e-05,1.09925293619153e-05,1.13347177281057e-05,1.54704628743005e-08,7.02464950619626e-09,4.69351198180267e-09,3.65399571493874e-09,3.66072843777915e-09,3.41276204639159e-09,4356,5787,26,3
"w1",1.98868728036265,0.00688390561922541,0.695513247655576,0.632826747540303,1.51043326284871,1.99325965840292,2.46158615081705,3.35841778492934,10175,1.00011648597327,1,0.835904095207721,1.99325965840292,3.12694686243623,0.0192541307736963,0.010853214652248,0.00802958957137667,0.00679380395451612,0.0137507739783609,0.00486779540983066,9921,5503,26,3
"a2",24.6563243234664,0.0698072510672328,5.14591191210999,16.9733059933622,20.9891877094028,23.8290951214339,27.4459119768462,36.9177557303742,5445,1.0013598508984,1,17.8719831670745,23.8290951214339,34.2525605538543,0.071695870597928,0.0543173188820276,0.071397857636228,0.112703962535207,0.307986920624462,0.0499749489474499,5836,6892,26,3
"e2",0.0626343764780345,0.000179226845317837,0.0139687042373253,0.0374637501495322,0.0528132200332856,0.0618210767191622,0.0717591108967797,0.0918788560607146,6063,1.0010234896272,1,0.041075092766648,0.0618210767191622,0.0866135694365194,0.000338794883137993,0.000209234383440168,0.000230401623083552,0.000216546851967848,0.000447991554625438,0.00012673860325564,5815,6656,26,3
"d2",0.0387656264567416,8.35753283321246e-05,0.00849620361316498,0.0221269546102386,0.0328700015583824,0.0388151670774469,0.0445201528146934,0.0553627739100814,10328,1.00046293862269,1,0.0247921020383268,0.0388151670774469,0.0527295696454638,0.000234117429257365,0.000125622826229174,0.000102718104809243,0.00010230830472702,0.000218388402173891,5.90983496591161e-05,10298,8459,26,3
"h2",0.0467126601258596,0.000397886549665894,0.0357199391172387,0.00195644231542013,0.0188075465312684,0.0395042987704309,0.0663732208181634,0.133941838629926,8032,1.00004722641788,1,0.00398339368390756,0.0395042987704309,0.116443023900404,0.000128041245223573,0.000398282448376785,0.000481112195818874,0.000624299292382856,0.00138817052130301,0.000281358459520398,7171,7120,26,3
"w2",5.68679275671047,0.0458363169231654,4.65346491860619,0.164243589139266,2.03621417860854,4.55540091395634,8.23828456904784,17.1879514206452,10317,1.00071743681477,1,0.367864679193424,4.55540091395634,14.8478224448257,0.0106642934686033,0.0436558720107952,0.0566444761507818,0.0780959935905639,0.185890485883183,0.0324120876143419,8560,6842,26,3
"N1_0[1]",237960.944769257,317.577465233133,28036.9675193791,187494.960549854,218754.991028737,236326.958215783,255436.067482549,298121.552657969,7789,1.00030175991561,1,194590.221503063,236326.958215783,286775.415724539,540.324258893612,369.036701779405,281.108841303663,406.090747675378,1018.16306931767,225.272363514841,7821,9267,26,3
"N1_0[2]",227667.029155796,309.153819618466,28704.9206057568,175454.168950864,207614.229406515,226359.380939453,246043.864664746,288165.856452636,8578,1.00027693632197,1,183521.102597581,226359.380939453,276926.733208269,558.643411630517,337.548017185793,370.89727854637,428.08229837309,1066.19504233939,218.612158541593,8579,10120,26,3
"N1_0[3]",252250.868378466,320.147521922777,29743.9590411772,198535.789465175,231582.498368839,250469.205465355,270669.922108341,315952.846046839,8596,1.00021936319775,1,206452.80601437,250469.205465355,303813.418025412,642.730924100659,380.203719252328,411.282932582209,438.200337943039,1127.96197005201,228.019779313419,8768,10019,26,3
"N1_0[4]",277317.213050327,342.224649070133,32268.7646345347,219093.169142137,255065.719624441,275451.055224692,297515.618451555,345609.807891164,8865,1.00013151406883,1,227989.999927857,275451.055224692,333846.148405285,931.953991749062,418.652157810648,415.102423563978,490.266244714148,1074.70826795767,241.997308887806,8830,9885,26,3
"N1_0[5]",288169.032844028,48.6976968911226,6690.55169905256,275148.040873751,283643.940999045,288197.823633112,292695.068474431,301318.083982935,18829,1.00035030025427,1,277115.918153229,288197.823633112,299314.594237926,175.412116594409,84.9523329767107,61.1778911876609,83.9543239727791,214.301888412825,34.4350038960951,18862,9891,26,3
"N2_0[1]",0.0511434456616179,0.000278453191539102,0.0216320369134844,0.0221377735308039,0.0357141435622081,0.0467592670861297,0.0619659423416596,0.105118228269809,5981,1.00027139037861,1,0.0249581201972036,0.0467592670861297,0.0924739592719463,0.000244995956480266,0.000192089826343691,0.000323177451028001,0.000447327963242709,0.00103060352270035,0.00019690565615962,5533,8318,26,3
"N2_0[2]",0.0317504631902304,0.000169868812858346,0.0142333584875116,0.0129095385614087,0.0219777826020824,0.0286985440602645,0.0383131520021848,0.0685254327263896,6990,1.00046141944795,1,0.0146900778424066,0.0286985440602645,0.0590322143789599,0.000193005989554947,0.000129841261508471,0.000167515125250008,0.000263108039545008,0.00100309871816927,0.00012012037969841,6830,9124,26,3
"N2_0[3]",0.0683056919011259,0.000379704948674684,0.027666038220151,0.0309480961547108,0.0481837562544694,0.0623901410131829,0.0826531772149757,0.137561110900878,5259,1.0005716749184,1,0.034465805545506,0.0623901410131829,0.121254692535034,0.000252090436845716,0.000289777047076372,0.000423771482405255,0.000625086695830279,0.00135133790253515,0.000268506696013887,5023,9228,26,3
"N2_0[4]",0.0542875431747611,0.000241349963946219,0.0194233987770586,0.0265115889082501,0.0407523383156819,0.05083188582692,0.0640254590377014,0.102317452516997,6402,1.00051470140604,1,0.0294322539978091,0.05083188582692,0.0907844082964288,0.000221507767370503,0.000187732729328833,0.000231207281817102,0.000337291387384885,0.000849103109697727,0.000170667882156028,6221,8972,26,3
"N2_0[5]",0.0657462719176372,0.000240522692220202,0.0192247290740555,0.0357949093288376,0.0521182594551127,0.0631117840895056,0.0764895009001879,0.110836027377246,6343,1.00030177860196,1,0.0393318919229457,0.0631117840895056,0.100984703652066,0.000315930405102673,0.000220361084175787,0.000267791055527142,0.000342778513621814,0.000798384661927588,0.000170082991981159,6220,8998,26,3
"N3_0[1]",0.00616887004318401,6.84005989654393e-06,0.000721544503581537,0.00479970731236408,0.00568319030048102,0.00614180719183901,0.00663792294615288,0.00766947759165468,11028,0.999971221051293,1,0.0050199306968385,0.00614180719183901,0.00739673746955569,1.82056808580781e-05,7.39428141091928e-06,7.84665740691465e-06,9.71448105386219e-06,2.00804658812177e-05,4.84058700064648e-06,11111,10873,26,3
"N3_0[2]",0.0050838394809275,5.6257256640177e-06,0.000606492785264874,0.00396138466125264,0.00466543991009421,0.0050611650770408,0.00547714044313818,0.00633886770298211,11609,0.999998537428351,1,0.00412183350085276,0.0050611650770408,0.00610874474652426,1.27462689972577e-05,7.73681132100858e-06,7.58880865355926e-06,7.62421101302771e-06,1.76720301602374e-05,3.97808862847041e-06,11527,9997,26,3
"N3_0[3]",0.00738804394556888,8.3569870630083e-06,0.000928987716910396,0.0056534586229382,0.00674916236170126,0.00735372196284084,0.00799690578132052,0.00931296230489746,12328,1.00011882799181,1,0.00591251610923201,0.00735372196284084,0.00897871598724004,1.84525406799478e-05,1.19208318513889e-05,1.04706385760057e-05,1.28836484154671e-05,2.52876666153833e-05,5.90942168460299e-06,12291,10129,26,3
"N3_0[4]",0.00615483248903732,7.11590328269899e-06,0.000775927380078029,0.00473425809905082,0.00561981216716479,0.00612089261114898,0.00665409318186291,0.00776506307144779,11871,1.00023578285377,1,0.0049409432309104,0.00612089261114898,0.00746949168515257,1.4139587480646e-05,9.52641491021441e-06,7.80439468719019e-06,8.6344809077871e-06,2.30275124440964e-05,5.03182689069086e-06,11742,9288,26,3
"N3_0[5]",0.00541725193746249,5.36796598572778e-06,0.000645403847131473,0.00422619014169599,0.00497679574243131,0.00538651562235844,0.00582658517707044,0.00677022103876669,14420,1.00016163877451,1,0.00441466427847993,0.00538651562235844,0.00652706824433973,1.43780755366852e-05,7.87174493426402e-06,5.35235489149827e-06,8.51988996568038e-06,2.31096422322846e-05,3.7988980701411e-06,14327,10752,26,3
