Iteration,r,Q,a1,h1,w1,a2,e2,d2,h2,w2,N1_0.1,N1_0.2,N1_0.3,N1_0.4,N1_0.5,N2_0.1,N2_0.2,N2_0.3,N2_0.4,N2_0.5,N3_0.1,N3_0.2,N3_0.3,N3_0.4,N3_0.5
36,0.14991567195339653,1.936884602595579e-7,7.840321460302289,4.581966335161658e-6,2.0659522267306003,15.559184630360292,0.11016275735296588,0.02187674438733639,0.22244264162737315,5.5823454240921615,437572.09574956534,249221.6494462993,263300.89998238056,253019.0562416606,221527.4425050379,0.12243791819913238,0.11002420535617968,0.07445175351106788,0.05865458410752623,0.11521357023915794,0.0022963094302765118,0.003058571988675171,0.007566135389114571,0.00632596885338127,0.005442155725088449
37,0.16864873785300746,2.1492450773418332e-7,4.513420315343184,4.121153018789671e-6,2.112615670078946,23.682762153148566,0.0733060923299922,0.030573527607119167,0.17232617441876633,5.419583586023538,347402.4130131733,237331.9533647264,217179.52727073774,187339.61030061342,225705.9965211744,0.055203525943538216,0.11910066952743482,0.11330914502132909,0.10139753492254146,0.10000439438995673,0.00535739601047654,0.004175154864084971,0.008257111365429582,0.007730694778498363,0.00957148709901255
38,0.18658301935984165,1.7785717569114665e-7,5.76373092249871,4.261839867049376e-6,1.603468109714147,26.471908543721085,0.05989939891238997,0.027750219928101647,0.16097096123762142,7.008903040317531,330903.36903102434,221232.95173802986,215723.84431368747,188467.78260158526,220363.3085716605,0.0866816466308746,0.11893989254639678,0.1524239030839619,0.13146209990227442,0.17149547587624991,0.00432013696415385,0.004438057615272903,0.005281685664041393,0.005439378510074571,0.004471980284793776
39,0.1661110104255099,2.0380910449372307e-7,4.479052888288608,4.054979490721888e-6,2.897160678278718,38.152853004448026,0.07661622819502899,0.026919900696645644,0.2283634561494241,14.175076863216086,342572.59421019995,221645.619992341,201830.40200883802,235219.08991893526,214707.69964404753,0.07076416014871754,0.12496017811932943,0.137875952496374,0.05406547949116692,0.09493756989479957,0.003147045746165311,0.0024497054080427957,0.004279343787915432,0.006633629678035603,0.005514110685806942
40,0.13132926476192472,1.9672401719653535e-7,2.8720901457394166,3.434887172917481e-6,2.7092789541039846,50.173365737491366,0.05416001675784004,0.025650547630615073,0.169185034265546,7.146147039032116,360364.5057988111,246223.33218000497,228618.9072640114,253855.81212093536,228927.48390252204,0.02017066770493014,0.04844683227853913,0.08819949760704135,0.050016622745658386,0.08277663678801853,0.007800144168062836,0.003999715961037581,0.006325854221436276,0.010043958998098412,0.0064723264118071305
41,0.13175234634352445,2.2070918380577823e-7,3.761914796056586,4.06814261984964e-6,2.066628599117421,26.284332162080663,0.10184412667381103,0.02518512967583837,0.3137729910955438,4.594318559502919,377463.4307256106,253684.64141066413,374571.5190016193,268789.01158439746,234428.1141426401,0.05882556512465303,0.07864550400783224,0.03759750489035466,0.041092385472530836,0.10183782739647063,0.004516159177501583,0.004331735071352852,0.012438216850725863,0.008844636767994836,0.005358303902106298
42,0.16449893505845536,2.2476939372787756e-7,4.017835093629704,4.165092930447921e-6,1.9401864886359008,22.324028587686488,0.07647392783767412,0.022833841967272377,0.20665735007503758,2.3761877012034462,370507.67588839825,288081.79401600064,233626.04369165955,224539.22590962917,225650.76617452462,0.07835359388837282,0.16120965699179254,0.10384995742108175,0.07941334257043314,0.15002662206082398,0.004025671299293634,0.0033980773533565265,0.00777539865383849,0.008159902230472095,0.00618479905722906
43,0.1549784209409544,2.0126893348925133e-7,3.488633742352617,3.9566913689870625e-6,1.5695156468400442,36.77123530112822,0.07225763030566211,0.026935450196096295,0.12835580892330556,21.85637503106681,323652.36951056146,234698.05706578481,251593.006484544,223220.0766345793,219744.22534143663,0.039704706332202494,0.07854592513262786,0.0920740278839782,0.06780321975554586,0.0973050787916856,0.0026231940411942205,0.0027946730654291705,0.005189809579523628,0.005613951564701153,0.003969756038827282
44,0.15329435201888594,2.0651045312783174e-7,5.187091949345843,4.214412365417234e-6,2.329755290469992,23.211124092776334,0.08270410002489241,0.02288437282681017,0.20148839301299748,3.4582761162473235,362269.37049299025,232921.28849989228,224466.248468032,212150.9752347948,218127.1829317312,0.04839359156595869,0.08497712223256712,0.08913601977724571,0.05872030154991285,0.1078045464497447,0.004540640125490427,0.003958245599051315,0.007064736126096037,0.007742060654196321,0.005380813084174616
45,0.15679236994564466,1.8071347670912496e-7,3.5465043580997677,3.9468349969321415e-6,2.2463058450952635,33.17306358576361,0.05917465375726452,0.021902180310128458,0.16423654035290358,9.557600177391544,394978.63472737366,268438.7921776147,260164.76871470225,251285.73171545463,228568.1781892666,0.05495262838785571,0.13345161776946585,0.15220311926774688,0.08946245992652184,0.1480073628728963,0.00407599543801314,0.002890792428046676,0.005000050911688117,0.007290014171386554,0.005229970100162232
