Parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
N1_0[1],349387.2112989219,1153.0723323410932,43602.582465872336,266391.4791080781,319149.46829607757,348975.43705566705,378624.70700313617,436327.4428624458,1411,1.000837579041096,1,278189.1035336202,348975.43705566705,422547.953569827,1927.5530917951837,1488.278507924988,1160.1203105245077,1078.7580626034178,1294.0606624670618,815.5116327003225,1414,2525
N1_0[2],244627.6941145519,462.30258879253165,22015.50566759383,203915.69814544928,229705.0557541094,243917.8140107729,258200.31229759983,291278.5619837255,2266,1.0004187701685856,1,210284.010737097,243917.8140107729,281528.7710416616,1375.4036190200568,577.979715236288,445.1207147781388,594.1462879950413,1628.1564186920587,326.9393477267025,2218,3332
N1_0[3],231184.60805495665,352.2298367065405,20393.049718510312,193973.2840199655,217860.3934410974,230013.56200254278,243102.16112176643,274099.67828861496,3343,1.0011009765279912,1,199986.02924589207,230013.56200254278,265744.58594802395,901.0128511041694,428.47918896903866,351.59071794341435,527.6542041259527,1315.7748055791308,250.00914317929994,3422,3863
N1_0[4],220622.24612587952,453.85487147643215,22181.85844219523,182136.18360052895,205834.53964720923,218063.00620365492,232873.99476156192,272786.13132945105,2369,1.000696780131247,1,188667.18594700348,218063.00620365492,261781.57447867998,753.8343730735651,372.36472796571616,461.3458725579403,600.5687318211858,1958.7191148792917,323.6706922549184,2510,3008
N1_0[5],223382.98497210292,85.26276732220641,6713.128690538473,210362.42645882643,218801.18104491255,223439.60088954234,227964.62277365156,236095.62990330052,6159,1.00070129463561,1,212294.9328225902,223439.60088954234,234293.56923208505,252.75693088350818,113.3472444726649,95.42746761455783,88.20215325674508,341.6822650615941,60.29271775150305,6212,3594
N2_0[1],0.06323637805430161,6.748534703463926e-4,0.02749797077194316,0.019365794679115585,0.043015548479444284,0.05969119086473164,0.07986502046827583,0.1265233425088936,1653,1.0009533055408508,1,0.024991125991647614,0.05969119086473164,0.11322003515883601,8.361965657087186e-4,6.329411284220141e-4,7.629227941910281e-4,9.227896498071389e-4,0.0019737320102282616,4.7727732018769826e-4,1491,1853
N2_0[2],0.11746167886668052,8.828375256526269e-4,0.04149610996743117,0.055469586460544514,0.08817602764152048,0.11169700831540924,0.13918353782571674,0.2150022153222727,2204,1.0013927513768335,1,0.06262555934404652,0.11169700831540924,0.19128023979629907,0.0011492251816065495,7.995586003868571e-4,7.683753146092362e-4,0.0010843459578502856,0.0036616437932953383,6.243428333072268e-4,2134,2967
N2_0[3],0.11577699359142998,9.994204095454201e-4,0.04687139113345952,0.048633393753998826,0.08190603542664664,0.10754132666336219,0.14098336829528998,0.22771130404066234,2171,1.0013741939649319,1,0.05501366322238365,0.10754132666336219,0.2038142099447858,8.325353885489002e-4,8.916083425202295e-4,0.0011438758712699199,0.0012331990326068798,0.0031786142335792356,7.067906833469243e-4,1901,2348
N2_0[4],0.0901809581323898,0.001031497777139134,0.04113380780800682,0.03512335309598227,0.06007080036006693,0.0817659945462271,0.11118247711101183,0.1945269357013243,1568,1.001784658829174,1,0.040333584430884986,0.0817659945462271,0.1675820177790723,5.689766159702112e-4,7.530831137569569e-4,9.370839347976681e-4,0.001676178841909584,0.004470947645824591,7.295128910109624e-4,1513,3280
N2_0[5],0.1363610980156811,0.0011581516957451818,0.046567948692027655,0.056921497571632534,0.10147481204417115,0.1334377322958536,0.16674298554645672,0.2351371981590466,1599,1.002575881647238,1,0.06535530337493395,0.1334377322958536,0.21895311767634673,9.255744585412035e-4,0.0014210934216033477,0.0013419230163470852,0.001240750123658027,0.0022748504787428736,8.190847017596118e-4,1516,2205
N3_0[1],0.0036376978086895113,2.4626669174102477e-5,0.0010918561199884395,0.0018578111970233321,0.002866869627093033,0.003528045658475409,0.004258301945226087,0.006069988259045362,1945,1.0001202341195812,1,0.0020812219167612375,0.003528045658475409,0.0055840951944665235,2.5697712612269847e-5,2.2479670008678475e-5,2.80551912286227e-5,3.414967154355148e-5,1.2046564269669983e-4,1.78127600214083e-5,2099,2455
N3_0[2],0.0038290950848835345,1.6751173846051835e-5,0.0010141524281947869,0.001961769544057165,0.00312979129510918,0.003788615919307344,0.004490581231752216,0.005914497444218085,3658,0.9999964979978581,1,0.0022206133389538084,0.003788615919307344,0.005569698993534724,3.8021613402575865e-5,2.3839425227398323e-5,2.3219881080767477e-5,2.0938879869961905e-5,4.943096365691993e-5,1.1845811286708043e-5,3543,3582
N3_0[3],0.007157910927043869,2.3978693511938384e-5,0.001456887713269174,0.004334804088304496,0.006173994617441449,0.0071373833103833256,0.008115283970513445,0.010039092434650712,3658,1.000750274811681,1,0.004800527924232913,0.0071373833103833256,0.009589097121198544,5.8607731201777095e-5,3.614660792694482e-5,2.7848931179045786e-5,2.886281304688605e-5,6.265859424259366e-5,1.695683664057012e-5,3670,3576
N3_0[4],0.007139397144890826,2.366824473869159e-5,0.0013960940956493303,0.004493590640292652,0.006203105451499513,0.007139100679409399,0.008079279361917237,0.009879430463016979,3458,1.0002529003725986,1,0.004841629123192904,0.007139100679409399,0.009480688851659414,4.612004208808668e-5,3.37713480749232e-5,2.4855917011862988e-5,2.6909720422413005e-5,4.5408220911887995e-5,1.6737379501094787e-5,3452,3409
N3_0[5],0.005308266290410348,2.646606523394805e-5,0.0012850284544686896,0.0029579138042964215,0.004387313962980215,0.005247026817243501,0.006186574447815486,0.00788118651846946,2341,1.0012652790631622,1,0.003282126074083085,0.005247026817243501,0.007463003767370828,6.079177924505079e-5,2.7260710121391248e-5,3.184188284523345e-5,3.7494311701962314e-5,5.3696102059586255e-5,1.8716650026612203e-5,2326,2852
