Parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
r,0.07206847145217725,4.48361256233415e-5,0.004838183532715796,0.06284657969572982,0.06873183612773182,0.07198314812700347,0.07520875783787928,0.0819366787250269,11605,1.0002433509365043,1,0.06426496495947512,0.07198314812700347,0.08025044924032984,1.109635861207825e-4,6.768535045608565e-5,5.135142954616756e-5,6.4212476078164e-5,1.5594842564110867e-4,3.170472279646667e-5,11558,10742
Q,1.4012036332275527e-7,1.3114063327944668e-10,1.6288650497912686e-8,1.0893097181566432e-7,1.290574184979964e-7,1.3969111757261302e-7,1.509890529250898e-7,1.7307677342335223e-7,15371,1.000074238830864,1,1.1359568049175682e-7,1.3969111757261302e-7,1.6707634833825792e-7,3.7517811611657587e-10,2.379378927012067e-10,1.7051490018196771e-10,2.0991146165543702e-10,4.5847173965127623e-10,9.273218454433435e-11,15276,10479
a1,8.919233175865248,0.016060480294780775,2.113387545695893,5.163016489741846,7.425108569384495,8.791548699479113,10.278445779307283,13.429034047313055,17263,1.0002614034711077,1,5.651057538743287,8.791548699479113,12.62781073432296,0.03166937950415116,0.02287238550004389,0.022273017151015928,0.022811431436402074,0.07215565704401783,0.01135666565379952,16544,8872
h1,1.908992522878894e-5,4.902295224702179e-9,3.355333542437326e-7,1.8412605534731646e-5,1.8869966099438864e-5,1.9097460021597374e-5,1.932182720524602e-5,1.97187363647665e-5,4684,1.0001925288945817,1,1.8518464767471248e-5,1.9097460021597374e-5,1.9628260413262137e-5,1.1409029930631756e-8,6.4601704099673355e-9,5.11209373502628e-9,5.4438811087431725e-9,6.663168901571373e-9,3.466662046040122e-9,4699,7217
w1,1.935822027773686,0.0018950027133572025,0.28856506111256114,1.3739842572312786,1.7384558505870493,1.9365038004123036,2.130866149063659,2.5021956653230313,23114,1.0001921189167873,1,1.4655894550916915,1.9365038004123036,2.4114230228714737,0.0099395104849056,0.004028383799130286,0.0025578004192153836,0.003173235915183703,0.005684743646450441,0.0013399861575928444,23095,9688
a2,13.583441448427783,0.041134482796076684,3.3024274543243046,7.956813187201006,11.229976227208487,13.339967896568513,15.679578151649256,20.739229964460915,6440,1.0002532029682418,1,8.630401390833152,13.339967896568513,19.432112355548416,0.05199062399073684,0.04456835191392994,0.05268752513222896,0.05594198775152037,0.09806596595612405,0.029087788067138777,6313,8893
e2,0.09198649071827754,1.1947066757603187e-4,0.01438091213947762,0.06564476924712415,0.08190649111122325,0.09122249632882577,0.10130002534734889,0.1216870427196124,14471,1.000189668901383,1,0.06954783466033716,0.09122249632882577,0.11670328550893959,3.511274072140677e-4,1.6271233053239548e-4,1.5496078316066392e-4,1.7150254205489102e-4,4.931649925390066e-4,8.44802204861572e-5,14257,10157
d2,0.04494507304239364,5.7009045528772175e-5,0.006959193051066492,0.0313657265140427,0.04026947097767411,0.044957703976877685,0.049689164796674616,0.058621291484816804,14869,0.9999947719533642,1,0.03343819889380744,0.044957703976877685,0.05637295802224894,1.9333151486431235e-4,9.91886281661962e-5,6.446810037114004e-5,8.417261083452574e-5,1.8011686330851248e-4,4.031227152554775e-5,14930,10700
h2,0.21326119055583226,3.7688141221181755e-4,0.051764735004836256,0.11047741986714832,0.1786918841242418,0.21364707984195255,0.24867408821698203,0.3140345580713342,18826,1.0003120052872496,1,0.1274913021924117,0.21364707984195255,0.2978795481925355,0.0015060369744092778,5.890361462815852e-4,4.7179350379694673e-4,5.483203382644075e-4,0.0010638652626622225,2.664995194430482e-4,18970,8985
w2,30.097820747850644,0.06114000747000658,7.596969579519154,15.482592606424115,24.92475358817322,30.058818896142732,35.25567735224651,45.084080723407254,15409,1.0002551071417642,1,17.68827961409397,30.058818896142732,42.74850644722141,0.2462323833809119,0.1049082434790023,0.07285129508042587,0.07763824545232367,0.20909734589820417,0.0432333301021357,15246,7996
N1_0[1],162233.75066749804,90.10673720337768,11847.835439682665,139445.24716518304,154118.18913212215,162023.98450963502,170294.59160832845,185763.41917408322,17229,1.0004455124028815,1,143049.57548655913,162023.98450963502,181705.4008575131,380.37995823679375,147.7423221202771,119.6355983070971,137.68060179754684,390.65317344227515,63.71615901848145,17208,11723
N1_0[2],234911.09346984793,89.12454868867935,13025.59723794872,209318.55995348762,226042.96840915142,234942.4425840616,243764.96043198713,260466.83337462673,21265,1.0002804514390071,1,213517.17586824304,234942.4425840616,256283.61647415912,292.69766925505246,136.81447843414207,107.54184914054349,136.91902910836507,313.1522380810493,63.181052138134945,21367,11557
N1_0[3],300856.56977658015,91.66577029464429,14142.781915287242,273571.6248461834,291097.4422991363,300719.1317585777,310389.56082582247,328922.2737836533,23736,1.0008010400675467,1,277874.55463492346,300719.1317585777,324154.7362597663,392.54826802868047,167.5924790459976,132.05768794199685,172.25551505450858,347.9410906677658,65.12770667507043,23842,10398
N1_0[4],375899.0314711378,88.05812148232656,14178.071310567006,348003.45478167606,366405.5345029919,375845.061165502,385422.0261301697,403781.24550994136,25871,1.0003158395174876,1,352657.44350666157,375845.061165502,399353.38444301166,473.44782171948464,156.16872637567576,111.58260788713233,158.22460544190835,278.63334445495275,62.26719396429271,25912,10257
N1_0[5],350961.141513497,90.03588848286338,13877.86520862098,323929.215646115,341818.4829306174,350913.3439895428,360086.5454672796,378595.6431661373,23702,1.000786176959505,1,328248.2102420691,350913.3439895428,374139.85490101925,384.07327651797095,156.06261911123875,125.03943493776023,148.95266323900432,378.0866105238383,63.67071516851071,23792,11427
N2_0[1],0.09386637169184309,3.079683055562566e-4,0.022159544123055503,0.05509862572422658,0.07848125063087796,0.09220653250321112,0.10739119277623298,0.14174908588012913,5174,1.0001127929717881,1,0.06043881559868484,0.09220653250321112,0.13291808083245366,5.459940729015469e-4,3.3878824572429467e-4,3.1508737879022003e-4,3.5324542843999385e-4,7.068743041455383e-4,2.177787464697614e-4,4978,6015
N2_0[2],0.0517123294503725,1.9865498282369565e-4,0.013565284254171622,0.02850638258788005,0.042185896997951014,0.05060476401610747,0.05998216490045587,0.08162712873249386,4661,1.0000918072702278,1,0.03149997646515178,0.05060476401610747,0.07607075262128245,2.555173796004416e-4,1.9386046761568632e-4,2.37386978708648e-4,2.1414288018235458e-4,5.221147223051087e-4,1.4047907296982327e-4,4485,6251
N2_0[3],0.04679516646601592,1.6322166354915308e-4,0.011960874165181936,0.026341097304222065,0.03845336454826744,0.04578173599532849,0.05404246315927958,0.07313115122001897,5368,1.0000983418093568,1,0.028975829411441643,0.04578173599532849,0.06798428765416835,2.0024197225920748e-4,1.7931584353666694e-4,1.6874704683574743e-4,1.904018365888674e-4,3.7484873097950316e-4,1.1542141455437622e-4,5146,7025
N2_0[4],0.015552063804582655,8.508417321008595e-5,0.005734804427642645,0.006562400135976773,0.01145629601782601,0.014746904474810902,0.018740132732784708,0.028928261973930253,4541,1.0001831302604793,1,0.007676180621645147,0.014746904474810902,0.026163909744982818,1.1174834140124023e-4,8.941881279971725e-5,9.026673529528243e-5,1.0803366565757984e-4,2.258351989509761e-4,6.016745891568836e-5,4250,5804
N2_0[5],0.04364825033955385,1.824314997504687e-4,0.012459401226241961,0.02288285486557352,0.03480175568329374,0.04238481388392386,0.05106234381683877,0.0717576475691592,4662,1.0001383743095638,1,0.025601779693536178,0.04238481388392386,0.0661747074890511,2.170424403346409e-4,1.8464389463262662e-4,2.050189685740382e-4,2.309175911612421e-4,4.976486729535434e-4,1.2900661767749157e-4,4448,5543
