Iteration,r,Q,a1,h1,w1,a2,e2,d2,h2,w2,N1_0.1,N1_0.2,N1_0.3,N1_0.4,N1_0.5,N2_0.1,N2_0.2,N2_0.3,N2_0.4,N2_0.5,N3_0.1,N3_0.2,N3_0.3,N3_0.4,N3_0.5
32,0.056939897733992426,3.43465483748667e-7,4.773517796521128,2.1019650747953705e-4,3.080475283828004,15.505338137410401,0.08538591388349065,0.04580313969363864,0.2479320887187071,22.713904614997073,125926.76786844808,295144.3971550258,201641.20485338202,145098.15960719972,210576.52455074646,0.0227347739308684,0.028204939866147357,0.04791633498044563,0.04361497884507964,0.02121594103895737,0.008326923362322646,0.0078065241543159416,0.006398047180888356,0.005087434837600989,0.007586431015931283
33,0.05111822503697802,2.399701745687953e-7,7.764743148135487,2.0807611798736203e-4,2.7555376950561605,20.986717942765306,0.07375923484997232,0.04653940979774066,0.290162344713138,3.1714677136732417,163504.1849689284,259972.9695003294,220927.81718819568,138255.8602791472,210774.37857294435,0.016714996444880902,0.024593158746122626,0.03348076820338914,0.035897120542755304,0.02069841462678407,0.008151370224769293,0.0064313196598126425,0.005775082390030494,0.005421654678607187,0.007861833816945565
34,0.048933166833928295,3.0968838582042513e-7,7.063607712108563,2.1047145008650593e-4,2.4840409775195784,15.790797574980873,0.08299833315068143,0.04194768136585804,0.2251997583149661,23.41017664592998,181036.67412439725,273353.4605493539,250167.68001188381,147743.11895208363,218353.9358042164,0.01447255873202934,0.02736232623215733,0.04945278362919231,0.04767783483429107,0.021653385290667022,0.0076997255674777845,0.006186510810148895,0.005759816129989474,0.004623483091627845,0.007832881445546985
35,0.0542107853761343,3.4076470794272704e-7,8.57607944742081,2.096657711475535e-4,2.6808528375464005,19.00678259562897,0.07933073120495748,0.04883388571471563,0.24007690094450884,19.661940683773647,183412.00486468602,288523.5755776412,199306.14199078135,160475.7405109926,207739.56609971545,0.021255000792956977,0.030092990492348568,0.043549385902562195,0.0450749925828978,0.02316953728131679,0.008028639358895617,0.006124545701328322,0.00512287893786637,0.004862174175758197,0.008318150218346313
36,0.05483632501749063,3.7682707542283683e-7,3.9892367811302694,2.0884615726768902e-4,2.081127967207472,18.882058971140555,0.07592996629266555,0.04332242604887751,0.2722588351726684,12.901933005488265,173279.7195250371,304286.14723550633,186437.10336999156,153565.40146758367,199988.3738190984,0.01776362017053849,0.02773623250119404,0.04546854647556149,0.03969338904596081,0.023740281744745427,0.007295744013322776,0.006853099322182342,0.0057345159368673345,0.0048046045667520685,0.008375712537333551
37,0.047167353934467124,1.7761171240493027e-7,8.244378810476928,2.1021639299636114e-4,2.367655601819888,17.22328603435713,0.07806942744540912,0.048100652329511516,0.22521300340768605,14.49017670895047,211753.81607722945,272467.3402575137,220205.79984001323,135197.3513682758,206912.988821487,0.02308270707246078,0.03219517522141428,0.049508537150258984,0.04742046803394543,0.026023671789875476,0.008964924796711748,0.006418326898935739,0.005522530389903674,0.004306712010199931,0.007819297556243759
38,0.049779551653258744,2.9918236660295343e-7,4.421541867352402,2.1076445030796402e-4,2.186362565173459,14.737020910658604,0.09646087493911552,0.04459996726020932,0.3171039949279525,10.060411183581554,165820.02500960618,273317.75775321334,198716.44997199072,145827.5884446579,214972.7231743252,0.01982322804567711,0.027903726069909752,0.04407743370839931,0.04588220048945331,0.01711944058887601,0.008063253148212903,0.006257619472194024,0.005488712144909492,0.004640910379433757,0.007703593293809082
39,0.04408367359760999,2.6727861439138533e-7,9.818775546636273,2.1021315833020813e-4,2.681039683032372,17.107553745199695,0.08459449069957757,0.05046184616392242,0.23458547254898768,18.283035180873835,205266.7952112855,340547.3671669273,225203.02487438195,161970.96214956752,225592.49843482338,0.020938296819514226,0.030932423099324934,0.045615872947051626,0.0404553536587372,0.02134425574410256,0.008068923819540634,0.006563855222052575,0.005480413712344004,0.004541958477637425,0.008586590434785138
40,0.04773612675764486,2.838694949246711e-7,5.2034449570923655,2.0929868804006534e-4,2.4431529498040407,18.357081696767793,0.08842215653501967,0.04716099172309798,0.25757639409384103,24.23831662277575,170164.96473581425,307697.15912166715,245167.63456773793,158666.44767609282,209270.77070516295,0.014392725774750894,0.024136486451889965,0.036893279203418006,0.03815993338447796,0.020843010691115292,0.006797046772197609,0.00598503875232189,0.005698009238960072,0.004599839523353357,0.007320012744069763
41,0.04979984855555667,2.794547190053855e-7,8.123142520007349,2.0996123824165253e-4,2.953955149696883,18.081106626264486,0.10028418737156881,0.05361129059295329,0.3109136272327671,18.76766325791201,164754.85606977768,276175.3982114445,223231.63241302603,164396.2524889344,213903.92223646946,0.017832446259074323,0.024134564942892425,0.03836356353087227,0.03469728253147789,0.01806238527363475,0.007153225235959986,0.006007276417758326,0.005568966464028337,0.004504212656776707,0.007745183772340385
42,0.048310325060079526,2.834304458667859e-7,12.322976016643707,2.0952059812189868e-4,2.748176423358672,16.427984104864418,0.08221936443225723,0.04637508740209388,0.2024783234586883,16.82602153935563,194710.0140507086,248943.8305005415,230331.02541196276,165262.51558216626,215623.73568166868,0.01544130495423086,0.02483953844984699,0.03835536309333821,0.038151546831522935,0.019426454528221518,0.008450131798003037,0.006750427241710734,0.005917146604593873,0.0051485541354344775,0.008902406926433909
43,0.05487474584165358,3.805627232440853e-7,8.197504814940096,2.0978506454452276e-4,2.5553747494906305,16.928130145874512,0.07841304674895966,0.05239881431369407,0.25052547964395144,4.48324933357213,175718.81323797657,293360.17474064004,213495.91076976297,121421.34488900287,208480.62982121247,0.020453817417041872,0.03598679618369219,0.04324145256440083,0.04338668293346464,0.024885939892371364,0.008063642694350618,0.007194593808192469,0.005902764537971883,0.005327111518056156,0.008354574030456505
44,0.042935864028200293,1.2634117866120553e-7,6.354717925569253,2.0911127606326423e-4,2.479358095370417,20.40723083621572,0.08031760971779822,0.049397037568982255,0.29378050766643105,16.562567945940046,204771.93721630456,306076.09249745106,221393.79008706313,143622.70886227247,213189.7058310921,0.016484849492864308,0.028220721408760384,0.041812776904450115,0.04088678094947184,0.019906156865972677,0.007886305070668563,0.006512365840532873,0.005848345700379592,0.005015025868339139,0.007306862015621481
45,0.04653771021008258,2.7844319271122147e-7,8.051571366761788,2.0807720695064773e-4,3.112495447662722,22.5758322508793,0.06766446726939898,0.05207359237302157,0.25719799424075057,5.7133217738299145,183413.06691199745,326302.21208767535,256001.8816887421,157822.8432069375,216301.17570950877,0.022969772405601527,0.031174917204386494,0.04154243347972046,0.040011879975588145,0.024388903783211808,0.00832438571050352,0.006430248512488748,0.00584765432905382,0.005060098383945845,0.00812974541068363
46,0.04879620406252494,2.074790471880637e-7,10.75243906773968,2.0846076404834856e-4,2.379459026768582,19.42979086100345,0.07217657420159886,0.04358517946743566,0.20682881341575646,18.80629902680916,195633.68608595995,285867.3696434275,207403.62330138215,142913.99511943298,211964.69689981145,0.013604969839813349,0.023419410072127417,0.03933443687780436,0.03314169772510035,0.017484539254080615,0.00860060235690437,0.00684692673734811,0.005927793487641426,0.004781638557336411,0.008002388455592807
47,0.04726058179272047,2.669373901986848e-7,8.540800349431887,2.089788498217945e-4,3.1491251846840806,17.75787577256293,0.07711363863282147,0.045101122215749294,0.23621847900990486,16.84775425828704,159057.87543765086,338705.60447576613,223391.6180809649,148231.7846760544,210662.38547757064,0.015937067575079684,0.0239756553323256,0.04128658228120041,0.03740975431031548,0.017203644977119084,0.008399509630171482,0.006442217840120818,0.0064854876520047495,0.005126626294155571,0.007794704950437337
48,0.047878749635828305,3.431381350508733e-7,8.28981064405737,2.0936225547998956e-4,2.6334436350223656,16.487109484935296,0.07985246548659718,0.041834045645540184,0.20470465436672125,13.2221508392963,156582.8548572064,325924.4321625746,213481.1194543278,163982.9664938693,203696.4723297124,0.016317640284467628,0.025182879680435255,0.039477822388617,0.035243082565433785,0.014251200443472977,0.007496389124924163,0.006515235130615999,0.006007544798270504,0.004728038725392786,0.006874675365662793
49,0.05268982534146062,2.3028143243789203e-7,7.291690303720703,2.1004069801657213e-4,2.6785631256824636,17.48850268036992,0.09574373997256047,0.05637182008859586,0.2981643762283241,9.552231346813429,202393.00465688555,262276.9726693509,204414.61333917824,134985.3361458654,213304.99391407194,0.018486450238636584,0.02513549951904639,0.04328693630874912,0.038945514654167374,0.018904819761450878,0.008290670703720934,0.0063801653492320766,0.005481781832494998,0.004710971355936494,0.0077922163939130994
50,0.04765753890168683,2.0522385923150385e-7,9.580796724973483,2.091426077444539e-4,2.4401983872822886,19.911740402365034,0.08199478965120505,0.05431224895361006,0.27462920180045425,10.418398733374072,159786.196434437,268950.6754450941,261748.2211827799,136608.82073020886,206973.82675967342,0.01894995499888655,0.02891374357296376,0.04086918536298859,0.03734545974637936,0.02156157832251086,0.008162547074106019,0.0069950897227125915,0.005775277391481216,0.005009300805384555,0.008049903726639723
51,0.056211694491825566,3.638340910807011e-7,7.661288824314385,2.1039996849530224e-4,2.0620467618522857,16.770938971282444,0.09186270186074955,0.05046494258714056,0.25971916263889167,21.83081421766566,182141.36768929,292576.53517246916,235572.98851877238,151285.15116506655,218732.52096634812,0.02275666702624255,0.029230243227855602,0.046867883553707274,0.04202901995797842,0.02004252557367331,0.007997062075626109,0.006810798157778319,0.005937557741041211,0.004264520941371445,0.008397335659259007
52,0.05007288671364472,2.903940135095661e-7,12.682945186345586,2.0969353617790947e-4,2.348523121705348,16.890100077112486,0.07992787840083497,0.04701591354513566,0.21237146640370397,7.975546275858938,201116.93637258364,296748.5569422303,255567.5653909541,134213.30751449455,199263.28331488176,0.012408370688526774,0.027171575217615845,0.04122781834006369,0.037518280367564584,0.0205337592428955,0.008434557024939157,0.006913232918826546,0.005889332346428974,0.0046958990048871566,0.008036174514641958
53,0.05668719603304572,4.122215248912929e-7,5.405472142629981,2.0910509835831266e-4,2.375719524899339,18.15758008685829,0.08198148889143828,0.046264542075727035,0.2530238755004062,12.663757401077714,190861.63090106662,300701.6556059325,195582.90719292956,160870.23613084102,214687.17413299825,0.019287519081942896,0.025667461063938694,0.04270011629600352,0.03607218790777951,0.021942004498697296,0.008145263415843075,0.006664889231104819,0.006072149282432074,0.004814472627420513,0.008675894405746438
54,0.05401193035618575,3.395696835803383e-7,6.299749948748726,2.108246369595875e-4,2.5174053254683417,15.352651054462772,0.09440314077540882,0.05545794230098411,0.24306271585973527,10.12634972045266,170775.2293413731,264372.9657454735,197143.66717860277,130032.40116464232,204840.06863687636,0.02510055314160817,0.034084476766129114,0.045509611536879525,0.046725433554012354,0.02712294807289843,0.008665832243854102,0.006406043841208458,0.005334583181450963,0.0045812674756748085,0.008235800712112287
55,0.04982472173296953,1.962678093299436e-7,9.617859530155288,0.00020933603308102286,2.6051208509314336,18.920405931808624,0.08232005887223749,0.04848456108526846,0.24957507889351357,22.01130296054328,185156.22266497553,264979.06082413386,216718.39203456542,152497.7919957815,202826.4979093177,0.01712740470088535,0.027943433073513314,0.04011750642764863,0.039499279743786656,0.01998795695443502,0.0076101987209349275,0.006839697489724042,0.005558101967949226,0.0047546364543292995,0.007579515089811751
56,0.05028220752801552,3.226028936945984e-7,10.402604117699363,2.110723707881748e-4,2.672406094672474,15.839960557899747,0.08519836944339403,0.040473018630848644,0.30131608323458814,11.140246634453307,180732.21674310687,294954.32227099594,214081.4128093431,152750.06792534248,220161.3730770811,0.017378031908535152,0.027544582500026546,0.04346495553234165,0.044506733942103055,0.02458532028552225,0.007305363798038922,0.0059804964149184165,0.005119088661276268,0.004334640217606419,0.007715284179474943
57,0.051389062085339984,3.108816394143424e-7,7.80989489708115,2.1011178476164466e-4,2.4387922958232657,15.66858456211839,0.07804300697280772,0.03519804850220893,0.2786420013792653,9.089814452219008,271397.47197268024,304112.674951348,204789.03761652895,175342.27089681616,205812.57757569817,0.016601128172657558,0.023753172928697344,0.04129823489842097,0.03996571009862609,0.0194919750534342,0.007604171071709151,0.006487682835456718,0.005916705715200904,0.005031597609882985,0.007753155038105999
58,0.04666736750932046,4.049819773496141e-7,8.821747725061446,2.096191140223605e-4,1.8906784862375552,17.279770686405183,0.07000810399750525,0.03513378988723119,0.23749645219633392,15.005602311341175,232359.89449312593,341020.1623559985,209253.87880240715,173166.96239114364,210046.8907023842,0.017533682180223047,0.025206717961377908,0.04336643159146428,0.04040421368515828,0.019205690125392316,0.007494802072361,0.0066059675765775365,0.005559357034058024,0.0049036951852182865,0.007564256996863607
59,0.04656509056135456,1.622610818813048e-7,5.735130270465584,2.0809277517726328e-4,2.8145623297144713,24.052964018166193,0.06849568943199216,0.04878539897727593,0.2667265070416507,21.631415174264234,209061.60254371757,289004.7527123569,262847.0165773791,162173.87425684408,215441.02622202103,0.019598696675205463,0.032340547073351135,0.044260459475680955,0.04242141433291227,0.030809882695506025,0.007940865607568256,0.006531961537726977,0.005820977214159786,0.0048812825945043275,0.007942011260516755
60,0.0523434002645331,4.2253558946854735e-7,6.84579098920721,2.1111852903998366e-4,2.806503807134487,14.554665393304635,0.08453579408955789,0.04171941605331416,0.22148288709451447,18.34870973194631,182451.26516611723,299338.3351743957,227247.04157746496,147247.32815342577,211613.43971357108,0.016085539970417513,0.03002771272556765,0.05078330673531541,0.04789972965043262,0.02457713510467419,0.007311749203472852,0.006251841289497767,0.005903513158824483,0.004346159938121896,0.007853508963232642
61,0.04803011954275436,2.2039367284275057e-7,10.17517778242574,2.1013663082916227e-4,2.9406626384170345,16.321522774473124,0.08579317021540539,0.04444330884392941,0.2345004090092367,18.043645292530297,179424.27878267964,316433.9311340632,217240.45402223105,143452.16003801147,215536.6174251476,0.01607372845179419,0.026891426290395995,0.04005492472153045,0.04052084744084484,0.01730583312193755,0.007252012372823103,0.006490734730913142,0.005468944755242812,0.004868492415970026,0.007265719293366447
