Parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
r,0.05113873316691924,7.712956152120356e-5,0.004235310512483414,0.04300044363071915,0.048183477678034554,0.05100835359825221,0.05400730504873055,0.059857481166940923,2984,1.000018192262159,1,0.044394832139455255,0.05100835359825221,0.05828017683952547,1.7715265083846632e-4,1.053368142981577e-4,1.038756819696611e-4,6.717341711820132e-5,1.6026704098008604e-4,5.45441123627339e-5,2964,3131
Q,3.0097543265248206e-7,1.59367838567707e-9,9.015032618780432e-8,1.1466250262369362e-7,2.3958901524024784e-7,3.037438241761601e-7,3.6241005146808465e-7,4.6988406418884165e-7,3101,1.000322728521444,1,1.4689131695518865e-7,3.037438241761601e-7,4.4463464536760647e-7,6.8845004979578165e-9,2.337722591144891e-9,1.4122571533128498e-9,1.6444445519713037e-9,4.114512836910517e-9,1.1270035259037246e-9,3295,1808
a1,8.129431941304643,0.02526095983221043,2.0448585675435806,4.271443074495371,6.7165514374571815,8.097350082172095,9.483112282316227,12.30592654158199,6455,1.0004120146566795,1,4.875238231769248,8.097350082172095,11.529873889294795,0.10081279855958636,0.04982948226012107,0.04086218855238677,0.04386782079257312,0.07015906908571168,0.017862991073403174,6190,3513
h1,2.0977707955711282e-4,1.9951799386110414e-8,1.0395288069745032e-6,2.0768525896239966e-4,2.0906691876058732e-4,2.0979829740435307e-4,2.1050725319521075e-4,2.1172398026294935e-4,2701,1.000890609688118,1,2.0803422867394356e-4,2.0979829740435307e-4,2.114224979070586e-4,4.481559683049824e-8,2.6199455736638393e-8,2.7121673747742344e-8,2.0982108527237554e-8,3.250632394125887e-8,1.4110588639815704e-8,2719,3121
w1,2.5461398531656294,0.003567059050408664,0.3154337149895866,1.934640174203031,2.3339289324883588,2.5457298478194055,2.7595975624763316,3.1643624235023102,7800,1.0003166920166608,1,2.0275668691883024,2.5457298478194055,3.068800691302075,0.015102521770559263,0.007405479673619153,0.004590448203939834,0.0050730908201905844,0.00931987287170144,0.0025223857342315213,7854,4074
a2,17.886715419454095,0.05408152267793923,2.904278934370615,12.752510280554867,15.78286447067632,17.716736292740315,19.7963963880449,23.939935761021605,2868,1.0005751870984594,1,13.488891285223914,17.716736292740315,22.86997575778947,0.07259434954699806,0.05714066720437838,0.06562373551805933,0.069128582219383,0.18325400220024513,0.03824527970242725,2869,3753
e2,0.08311222010041,1.4100415624316402e-4,0.0087545427970125,0.06697191499702448,0.07693206442966784,0.08274756577492293,0.08888271178953425,0.1013062007638219,3842,1.0003746986827342,1,0.0692884703103378,0.08274756577492293,0.09823852686743008,2.3272185097032022e-4,1.9260296084739476e-4,1.6151800509905945e-4,1.8989861007318032e-4,3.9548600680787416e-4,9.971660937830241e-5,3850,4114
d2,0.04780462527946806,9.714269942756975e-5,0.005769336128268629,0.037048982987284616,0.043774903888728546,0.047692353657972544,0.051686498151125665,0.05937211248038364,3513,1.0003502902441543,1,0.038658052402621185,0.047692353657972544,0.05759423789406841,2.332195146244019e-4,1.4907997871794684e-4,1.1692336484335139e-4,1.2904478081228118e-4,2.06629620629728e-4,6.869594234083022e-5,3509,4468
h2,0.24955987177600372,5.243370060846219e-4,0.0350087172711148,0.17837266201385818,0.2265797375986744,0.25048767612114275,0.2728215912668872,0.31714992628048005,4432,0.999893218047501,1,0.19136081846284123,0.25048767612114275,0.30584123009295794,0.0016514760897453074,7.721769550226576e-4,5.890018638585598e-4,5.42958918724773e-4,0.0015233604258754196,3.7078651303388784e-4,4484,3735
w2,16.71867251441091,0.11296997809831782,6.6570866314615476,4.102193703454886,12.192935672588883,16.522881456334122,21.002536405498752,30.34512642712615,3453,1.0001158801187924,1,5.840286177488418,16.522881456334122,28.19978600262115,0.5874384395452212,0.16938153909519915,0.09608455448708852,0.10813373328634945,0.18935266469922496,0.07988854804811321,3047,1552
N1_0[1],181287.88640300176,322.9460646486067,23879.424855872898,137138.2415427311,164987.43030028927,180321.1040274634,196658.9388430686,230685.71585761633,5457,1.0011704688910354,1,143575.64745677667,180321.1040274634,222055.04107822204,932.0185530216695,437.1493410321418,396.39606741874013,523.8290497457638,905.3662875606824,228.3695354127043,5412,4193
N1_0[2],290690.17102209036,370.7272566457215,28676.400501487533,237501.05074284796,271005.5471771368,289477.54656936426,308853.1419706342,350948.7251879181,5969,1.000173761552766,1,245504.68965856585,289477.54656936426,339931.07513893663,922.6958147807163,428.725901205471,480.8449341869855,490.76276141937706,1341.2918979286624,263.857450164956,6015,4306
N1_0[3],216493.38808870083,344.5832567949752,25303.48636278454,169058.99069705923,198858.9924381606,215253.65633387258,232798.47199059214,269204.0106778524,5329,1.0001768304151866,1,177410.1373970038,215253.65633387258,259891.01503506597,835.3264579363022,465.99054471238924,360.0348161125876,489.4080351229786,1070.6124625136144,245.51702293408576,5403,4438
N1_0[4],148749.50832401446,287.7429265625169,21528.873261122208,109878.46197484175,133754.08501608478,147700.88837558357,162411.51847997983,192429.31910381795,5559,1.0005747081221599,1,115768.12590427863,147700.88837558357,185798.85629977516,914.52571155037,385.67685031822475,263.0086882149335,519.8587601604813,887.8237528199243,205.67824362041003,5689,4512
N1_0[5],211454.67031148233,79.42424299281573,6595.788801862556,198196.07729149907,207128.46019886748,211371.7196552193,215889.04555912767,224503.9609907181,6890,1.0008663107914328,1,200443.61167196845,211371.7196552193,222462.9026712957,296.3000365279295,122.15537137193314,100.0485068729904,121.74286617072357,211.36919792721164,56.16379614533613,6894,3814
N2_0[1],0.018509224978172804,5.5816889122129196e-5,0.003175223998015132,0.012842376551473862,0.016284468724625432,0.018315284502171653,0.020563729294502384,0.02517400285496352,3226,0.9997982664236524,1,0.013610154638390957,0.018315284502171653,0.0239763880172667,1.084578534067222e-4,6.787592662260873e-5,7.450593200993526e-5,6.340417627499588e-5,1.499450807460629e-4,3.9472058627604905e-5,3172,3634
N2_0[2],0.028571676744754887,5.5946227615894444e-5,0.0031129966136191367,0.0226985998840345,0.02643054089225993,0.02853532155363631,0.030633035736224456,0.034820844552184836,3087,1.0001874762747864,1,0.02356484985011415,0.02853532155363631,0.03381855256159256,8.621342887368474e-5,6.648248609600685e-5,5.820144431064808e-5,7.342967671830625e-5,1.1450154077288777e-4,3.956368424331465e-5,3064,3609
N2_0[3],0.044009207634972625,6.949836579929657e-5,0.003921729875172121,0.03669559708957438,0.04131927509941811,0.043883350959999734,0.0466208991370024,0.05211423325832549,3174,1.0005346790516485,1,0.03775886597340854,0.043883350959999734,0.05069562232739697,8.987840233664127e-5,8.664319868223469e-5,8.462616256984731e-5,9.395120131880721e-5,2.0216050537222308e-4,4.914726778600807e-5,3167,4354
N2_0[4],0.041641077058971895,8.030466635099358e-5,0.00440044543178392,0.033406891688282106,0.038635361017314025,0.04151423101231955,0.044550256928204815,0.050613584996704666,2997,1.00065381964158,1,0.03460828602032188,0.04151423101231955,0.049140132104143766,1.4105443370737367e-4,9.990608947704066e-5,9.035947577859874e-5,1.1797572713224264e-4,1.6890876609609862e-4,5.67894907642792e-5,2988,3334
N2_0[5],0.022401183164690038,6.021047794900512e-5,0.003364949112289222,0.016273926938837852,0.020046432597178598,0.022224347470702996,0.024578844806606714,0.029531536076844177,3116,0.9997566890798607,1,0.017155592942735883,0.022224347470702996,0.02821142300402214,1.051614177078504e-4,8.219386389373036e-5,7.469242122490165e-5,7.788231527780694e-5,1.6309461100271795e-4,4.2579213732842026e-5,3066,3662
N3_0[1],0.008027402624595373,8.056473581869775e-6,5.557849144688431e-4,0.006961548953761811,0.007651134215631846,0.008016529614847324,0.008384264278687152,0.009150893993861793,4745,1.0000053306891865,1,0.007121574561046338,0.008016529614847324,0.008966904198037366,1.9255187111071135e-5,1.2293158723708682e-5,9.885723431898863e-6,8.113920411004921e-6,2.6054180224836104e-5,5.697136275342484e-6,4728,4370
N3_0[2],0.006486268851169566,6.81368167331665e-6,4.3069249938707823e-4,0.005652022204604597,0.0061920993114181425,0.006483911218702993,0.006772296823996369,0.007348390666332359,3967,0.9998456315199371,1,0.005780861630178022,0.006483911218702993,0.007191695732346624,1.3056438927289919e-5,9.02890103088522e-6,9.732197603563864e-6,7.854476436732361e-6,2.044917476666736e-5,4.8258069953581955e-6,3997,3749
N3_0[3],0.005710222132816621,5.883372376284275e-6,3.451411805174237e-4,0.005038149185511041,0.00547239857332633,0.005705747371282085,0.005937200541585477,0.006398670698685866,3413,1.0002351897508286,1,0.0051533592839588084,0.005705747371282085,0.006294848662715443,1.341099657649553e-5,6.49783447979153e-6,6.296123872148469e-6,7.886715250243932e-6,1.1591376486403716e-5,4.16052513531413e-6,3449,4087
N3_0[4],0.004713043555090659,5.507440162950769e-6,3.3338312549724186e-4,0.00406289440648612,0.004488155473996824,0.004711834203967735,0.00493672487915588,0.005373509828005232,3661,1.000306768018903,1,0.004158054034349897,0.004711834203967735,0.005263190217524097,1.209901543392346e-5,6.158904184218848e-6,5.347700297117335e-6,7.217101668112198e-6,1.0144120538504216e-5,3.894658311256159e-6,3658,3850
N3_0[5],0.007929471435300069,7.490262676818402e-6,5.203296619653838e-4,0.006946523474477448,0.0075756832120693705,0.007917086642328416,0.008266234902223193,0.008994878775086899,4815,0.9998814422215753,1,0.00709361769137926,0.007917086642328416,0.008809066301979253,1.9272059036961817e-5,9.924244028921333e-6,1.0054393165012492e-5,9.651319033241075e-6,2.581359069417019e-5,5.296735684696265e-6,4814,4744
