Parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
N2_0[1],0.06620383597403018,4.6659218454751355e-4,0.030751705255135372,0.023410412891843497,0.04429260968506578,0.059992047019763045,0.08213384777364399,0.14169442538391602,4313,1.0005999523055573,1,0.027872848408570502,0.059992047019763045,0.12496784250049535,5.201030554984679e-4,4.195654998078585e-4,5.097791981257052e-4,7.070780356567899e-4,0.0021353063782169612,3.2995265412310686e-4,4016,3894
N2_0[2],0.03315228159070279,3.321173121926013e-4,0.022002030968322626,0.0066451962113736615,0.017871296644124925,0.02805374331061237,0.042358860304201065,0.09066307067346695,4362,1.0005008832138362,1,0.008667570919064234,0.02805374331061237,0.0750930721901281,2.6369093634360944e-4,2.660719145058891e-4,3.188722559090123e-4,4.3049557287891047e-4,0.001728522859616638,2.3485801224093765e-4,3847,3337
N2_0[3],0.06692697374194828,4.641390220349871e-4,0.030855543077280508,0.024965537613281224,0.04411939862237683,0.060157461501921125,0.08421765408146123,0.14066379000437482,4406,1.0001668873203795,1,0.028627192426700063,0.060157461501921125,0.126267081339253,4.748761677195925e-4,4.5516027620553026e-4,6.5030728423595e-4,9.200815671020837e-4,0.0017153179638401544,3.282175118944429e-4,4069,4034
N2_0[4],0.07528376038886789,4.753947821521785e-4,0.033474603811843355,0.026960794928719212,0.050565381282695776,0.0694663782983686,0.09424330020793195,0.15519410940774436,4932,1.0000652717939653,1,0.0318394187915037,0.0694663782983686,0.13830028828074473,8.497117996720278e-4,4.791290710708211e-4,5.819579017361243e-4,9.147741556251449e-4,0.0018697727683869014,3.3617465069514833e-4,4465,3714
N2_0[5],0.07957106699014053,3.8854919085507564e-4,0.026911990701340066,0.03613138094017028,0.06007551187613557,0.07665484812371462,0.09499427476724646,0.1416805898015673,4757,1.000247191646672,1,0.04147534624252553,0.07665484812371462,0.1279432024125323,5.60317946609875e-4,4.1194186643059294e-4,4.28528661654555e-4,4.5946650880720336e-4,0.0011447976917128289,2.7476247335992375e-4,4456,3607
N3_0[1],0.00510239407403081,2.0059217091598928e-5,0.0012547768896817896,0.0028579825717032275,0.004215677627949598,0.005037328371191372,0.005914059111618509,0.007721503998305758,3852,1.0022757370765885,1,0.0031741404969039965,0.005037328371191372,0.007279136700155882,3.032122867759838e-5,2.8069071369399897e-5,2.456718876529297e-5,3.1821908705320645e-5,5.369717294363696e-5,1.4185065810451519e-5,3802,3705
N3_0[2],0.002119055564931217,1.2906676712561384e-5,8.525936009094415e-4,7.287280367926998e-4,0.001498272568428076,0.0020168106830188255,0.0026417975927545455,0.003983656573626889,4351,1.0006366361186747,1,8.923375612938919e-4,0.0020168106830188255,0.003641309422066484,2.2479112633492105e-5,1.3851966066482182e-5,1.233026123892032e-5,1.9567647445200382e-5,4.507797893696288e-5,9.12700869316748e-6,4124,3587
N3_0[3],0.006949565191516337,2.377643684513097e-5,0.001587669452237562,0.004139782545145151,0.005822276333125956,0.006882852036343109,0.007954064761240533,0.010364567118818642,4435,1.0001252965472278,1,0.004523009950089312,0.006882852036343109,0.009685894867488111,4.634279950848112e-5,3.2532950393909885e-5,3.1318517164743986e-5,3.261458324939348e-5,7.8971189859443e-5,1.6954877267195797e-5,4362,4452
N3_0[4],0.003709848107910657,1.9005844557803702e-5,0.0011631268325430924,0.001721213756056627,0.002883320615601619,0.0035943225105683763,0.004431641755157565,0.006229000401418688,3735,1.001005811327655,1,0.0020089660959507726,0.0035943225105683763,0.005789281591897976,3.636249747457094e-5,2.040170555402251e-5,2.2095286196664428e-5,2.1485104427315226e-5,4.577225616626563e-5,1.3440208302250931e-5,3665,3857
N3_0[5],0.00367504201726899,1.6070194470388052e-5,9.777688199627392e-4,0.001973513583581846,0.0029878327421804544,0.003602514000202714,0.004269173880756842,0.005824788253341081,3685,1.0000621459336572,1,0.0022081859589897605,0.003602514000202714,0.005390438083659487,3.2666311514686756e-5,1.8434949889241815e-5,1.90885477725747e-5,1.91487480915996e-5,4.363567825182296e-5,1.136423889798832e-5,3577,3449
