iteration,Avg_TC,Temp
131,1.1766083366477802,14
132,1.1607756072790762,14
133,1.1385591806381459,14
134,1.0997400365042564,14
135,1.1215026471845377,14
136,1.0306394098402087,14
137,1.1714053172733891,14
138,1.12423096709134,14
139,1.0381177522435516,14
140,1.0804740729990816,14
141,1.1080315136048475,14
142,1.0338520491344227,14
143,1.0292984084698031,14
144,1.1661647791369734,14
145,1.2354968678778933,14
146,1.0897543294003567,14
147,1.0710205979751015,14
148,1.2305278910334847,14
149,1.1325027918152182,14
150,1.0939695632851216,14
151,1.086662625038119,14
152,1.070060367697702,14
153,1.0886944100230604,14
154,1.152061245011029,14
155,0.9942924234585995,14
156,1.1157155969534722,14
157,1.0616695322590144,14
158,1.05824491113849,14
159,1.1166836195473753,14
160,1.1488228248877457,14
161,1.1387429788020458,14
162,1.1525604456511926,14
163,1.0743201325431169,14
164,1.134298389539136,14
165,1.1425333966356712,14
166,1.1255672286498193,14
167,1.1651290640359986,14
168,1.0984795529859708,14
169,1.060782432786642,14
170,1.227930016553868,14
171,1.1945407998535738,14
172,1.0896290908662227,14
173,1.0641679288881871,14
174,1.103109078569842,14
175,1.0193208093415438,14
176,1.0915317969720424,14
177,1.1321369034399402,14
178,1.129654965680967,14
179,1.0870620740519699,14
180,1.216938288744719,14
181,1.149563804499964,14
182,1.0671438297819855,14
183,1.1518538247211643,14
184,1.120700676772781,14
185,1.0536328384911051,14
186,1.069025919601286,14
187,1.1092342783024278,14
188,1.1931321565245092,14
189,1.079009123578786,14
190,1.3241492868839853,14
191,1.2110190977587045,14
192,1.1537459965203656,14
193,1.0866941774755572,14
194,1.153803749878449,14
195,1.0554635392431782,14
196,0.9781192227044815,14
197,1.175221735677723,14
198,1.0408593837608244,14
199,1.0924876525946976,14
200,1.0372676734686799,14
201,1.1138870311983715,14
202,1.2110201754604133,14
203,1.0235896068696466,14
204,1.0465474329574551,14
205,1.2400714483599504,14
206,1.1086792857831107,14
207,1.150970317666222,14
208,1.1242394321607965,14
209,1.1883767696874246,14
210,1.1140184517715392,14
211,1.2349470155658036,14
212,1.2112657953749493,14
213,1.1726626336978772,14
214,1.0585056508351731,14
215,1.080514267520327,14
216,1.237697681960252,14
217,1.1650692475138325,14
218,1.1150739821910323,14
219,1.115908556305595,14
220,1.0411197931337104,14
221,1.1236328559145266,14
222,1.1229403848464066,14
223,1.119562047885998,14
224,1.2279419881108242,14
225,1.0721605609369582,14
226,1.0958846411552385,14
227,1.0800035708698377,14
228,1.0884992368333661,14
229,1.2169522231151408,14
230,1.1591785007160302,14
231,1.1995831378392474,14
232,1.2401322818003093,14
233,1.1187534074699577,14
234,1.056863125051737,14
235,1.0741282834072985,14
236,1.0769399966848672,14
237,1.095049420926374,14
238,1.1709903664905899,14
239,1.0512191959132011,14
240,1.028587642323274,14
241,1.0835220595957946,14
242,1.1456097614919456,14
243,1.0428782858322616,14
244,1.1029796081088352,14
245,1.2250878007784753,14
246,1.2082639484172266,14
247,1.0636772510271306,14
248,1.0772208528433287,14
249,1.0861332170422082,14
250,1.123342450970528,14
251,1.2299574026855717,14
252,1.130358210560095,14
253,1.046704363859917,14
254,1.0839927585660762,14
255,1.1879163895737295,14
256,1.1874246963378123,14
257,1.0932015879443922,14
258,0.9650850560917055,14
259,1.0843145186849243,14
260,1.054341486023239,14
261,1.0978460940571642,14
262,1.1501541251217302,14
263,1.1211259371779754,14
264,1.2034595884451254,14
265,1.1685827114960239,14
266,1.2417706670976454,14
267,1.0802024336488643,14
268,1.1326924659004682,14
269,1.1271507145287187,14
270,1.1090822279705457,14
271,1.040274136900377,14
272,1.093571088046165,14
273,1.127129388400007,14
274,1.0749964942510464,14
275,1.1063831444867758,14
276,1.1031828334516651,14
277,1.1038772182264704,14
278,1.0731927508408659,14
279,1.137580159545646,14
280,1.1558478043402383,14
281,1.004166065619338,14
282,1.148461875128625,14
283,1.0145987977170894,14
284,1.1164559023399674,14
285,1.1764522833970485,14
286,1.0354124627140708,14
287,1.157047588302661,14
288,1.0500193298091767,14
289,1.0507830262144682,14
290,1.225967534612387,14
291,1.0681777213374843,14
292,1.1869633270229294,14
293,1.0583481926721143,14
294,1.056632534651468,14
295,1.0794984941148935,14
296,1.062157350812736,14
297,1.1951715956167337,14
298,1.0804675107509816,14
299,1.1906289149175964,14
300,1.2354288412051344,14
301,1.0231417986136504,14
302,1.082202848158339,14
303,1.087963943410551,14
304,1.137207376988501,14
305,1.0006810648891589,14
306,1.1154857190070704,14
307,1.0253928292244994,14
308,1.1021310498260593,14
309,1.1743950922594948,14
310,1.0812421302532496,14
311,1.1464006835681586,14
312,1.149652302162509,14
313,1.0292794243177754,14
314,1.1214693583390758,14
315,1.089998238242248,14
316,1.0296193345203508,14
317,1.0112342750738526,14
318,1.1869590321696821,14
319,1.1216404239662348,14
320,1.1735427366969295,14
321,1.1269289931160886,14
322,0.97640931312041,14
323,1.1721459859807228,14
324,1.1072221098003185,14
325,1.0659248486336432,14
326,1.064488468667094,14
327,1.0276799793774865,14
328,1.125836327171492,14
329,1.1257543693028942,14
330,0.9990356195917025,14
331,1.1315442137647524,14
332,1.0882497668452136,14
333,1.0983728358113651,14
334,1.1066571143870827,14
335,1.1364779165746517,14
336,1.1402959913490505,14
337,1.0295178580269153,14
338,1.0739225516089355,14
339,1.0818950228412116,14
340,1.078319311974448,14
341,1.1407447477063242,14
342,1.112107028805031,14
343,1.1328884479674612,14
344,1.1964989741621044,14
345,1.1295290663195692,14
346,1.1268596607349282,14
347,1.053467043278473,14
348,1.133766780863863,14
349,1.145118736733872,14
350,1.199829652037171,14
351,1.085327102246036,14
352,1.0480991975122873,14
353,1.0571091705666193,14
354,1.1729736799836983,14
355,1.060282244210772,14
356,1.007917860977591,14
357,1.1093149719964601,14
358,1.1734952330486874,14
359,1.0906975337755034,14
360,1.1368883245658938,14
361,1.0063975826120053,14
362,1.1230183086788055,14
363,1.156945725484642,14
364,1.016559924261737,14
365,1.1203651244119546,14
366,1.1180291186234954,14
367,1.1451262174622818,14
368,1.1152531352579742,14
369,1.1010324026184586,14
370,1.1940519744005125,14
371,1.1465864116683973,14
372,1.230700812382287,14
373,1.0863789382774516,14
374,1.0566156119001897,14
375,1.0514137558677312,14
376,1.064312097348474,14
377,1.1686822933652934,14
378,1.0953950903059029,14
379,1.110098613553805,14
380,0.9476704617406424,14
381,1.0086308797570909,14
382,1.0549918583579019,14
383,1.2367165039823451,14
384,1.1566612182196687,14
385,1.1498023047696107,14
386,1.1080516231853779,14
387,1.1623620535467782,14
388,1.0652691018970768,14
389,1.1077017632229844,14
390,1.1504169729349638,14
391,1.1183086749950357,14
392,1.1081651465881674,14
393,1.100617202156571,14
394,1.1360983575166377,14
395,1.0534189488367303,14
396,1.1791499508012626,14
397,1.0872604492942122,14
398,1.0584368157452557,14
399,1.104433820366149,14
400,1.0522520610831327,14
401,1.0436530384073737,14
402,1.115977831108338,14
403,1.202604104872718,14
404,1.050774474928141,14
405,1.0063912686378775,14
406,1.0608434677582839,14
407,1.0878398319601403,14
408,1.1905391840337116,14
409,1.109484787313121,14
410,1.0596492279472207,14
411,1.065727588115324,14
412,1.0513104685844818,14
413,1.1323717297488491,14
414,1.086455914177695,14
415,1.1418445440328686,14
416,1.0750374629745334,14
417,1.254847787425185,14
418,1.1198479521299347,14
419,1.095305605819532,14
420,1.121014605124899,14
421,1.162425174520961,14
422,1.0670012993015674,14
423,0.9821052917044818,14
424,1.1852167635517847,14
425,1.135572095541372,14
426,1.1835846864758446,14
427,1.2080330082808997,14
428,1.055603843599888,14
429,1.1052711577931356,14
430,1.0514331905691752,14
431,1.1434354426969697,14
432,1.1217449706089129,14
433,1.1057395070413418,14
434,1.0741572115846891,14
435,1.1367609172221886,14
436,1.1399992070340645,14
437,1.084878708804393,14
438,1.0598016443356755,14
439,1.0498534769655636,14
440,1.0843229676287922,14
441,1.1720377120681678,14
442,1.1232482879065162,14
443,1.0720776180114342,14
444,1.085697078184318,14
445,1.107322743350042,14
446,1.2697729328710738,14
447,1.1256924664045744,14
448,1.184712996763175,14
449,1.1927518566461313,14
450,1.0768436453492958,14
451,1.1729367983895842,14
452,1.1089377553240123,14
453,1.141480976998407,14
454,1.0931432678148798,14
455,1.0386678546683004,14
456,1.0529453335475885,14
457,1.1541948358017993,14
458,1.0855973430721488,14
459,1.0969005569441446,14
460,1.0702038965569913,14
461,1.1725041592615317,14
462,1.1849909783782209,14
463,1.0541639200245674,14
464,1.0804904886806037,14
465,1.1321263746423078,14
466,1.1546593832761436,14
467,1.0901806882438092,14
468,1.1712224903137802,14
469,1.1054938262067782,14
470,1.1102237954943859,14
471,1.1524820991217166,14
472,1.0900486728047223,14
473,1.1469085060559021,14
474,1.0036962511230019,14
475,1.0444846863245765,14
476,1.1284519435731395,14
477,1.0765900372924309,14
478,1.201945873093979,14
479,1.058125064007051,14
480,0.9958759631249283,14
481,1.1453136916726092,14
482,1.1550715727531566,14
483,1.0225735530259004,14
484,1.221436556451807,14
485,1.082383150776314,14
486,1.2163547002207475,14
487,1.1294431666336995,14
488,1.1228199792659632,14
489,1.1732470782955278,14
490,1.0854222668682425,14
491,1.0308613180485788,14
492,1.0826951925893025,14
493,1.1607328294067112,14
494,1.057352209942654,14
495,1.038376397028262,14
496,1.1049731401731067,14
497,1.1380864229569954,14
498,1.0984284393178805,14
499,1.1168897845324277,14
500,1.1553229670110774,14
501,1.0389987544603883,14
502,1.1326489582574564,14
503,1.151056067872224,14
504,1.0779672428403493,14
505,1.0807696326970617,14
506,1.1087383705001435,14
507,1.1061560348133501,14
508,1.1228315857948348,14
509,1.111345770380239,14
510,1.0819993527699714,14
511,1.1232375063580473,14
512,1.1587749297527021,14
513,1.0612645696238525,14
514,1.174479949480014,14
515,1.103454949086089,14
516,1.2178141433026863,14
517,1.197113703178632,14
518,1.0753636241624043,14
519,1.0949584057293293,14
520,1.1782782289395293,14
521,1.1172022411369706,14
522,0.9980261817336618,14
523,1.1975673810371275,14
524,1.0667337757900157,14
525,1.1023524936794606,14
526,1.1248919610205903,14
527,1.1745554562840868,14
528,1.0504745986564406,14
529,1.0773384654285085,14
530,1.0269655176480095,14
531,1.1115705386602799,14
532,1.1181840607123286,14
533,1.0723836520885128,14
534,1.1119312635289431,14
535,1.0214003527622935,14
536,1.0172434795194985,14
537,1.0864529932410583,14
538,1.1138946526619602,14
539,1.0735553600155605,14
540,1.1058709745899256,14
541,1.0927664136514714,14
542,1.173129758714524,14
543,1.1718916349339734,14
544,1.075754841100365,14
545,1.0762405644894668,14
546,1.1489637787709541,14
547,1.1941785320738012,14
548,1.1436907216405405,14
549,1.1093179715131123,14
550,1.1147601650111068,14
551,1.1318492089091485,14
552,1.0791029525388902,14
553,1.039478388216722,14
554,1.0652752036036155,14
555,1.1666594194850823,14
556,1.0757864781822963,14
557,1.031225277024683,14
558,1.1866962757493031,14
559,1.0351489883491989,14
560,1.1745213763000335,14
561,1.1520138898037315,14
562,1.1378719321707627,14
563,1.1170578506263942,14
564,1.062832605910595,14
565,1.1274231880091197,14
566,1.2399987685985179,14
567,1.0938216626565773,14
568,1.1104668710430523,14
569,1.1534273702647153,14
570,1.07688317456619,14
571,1.1116565448406774,14
572,1.1507350301016186,14
573,1.087139840279977,14
574,1.0838405482856746,14
575,1.2006028942438063,14
576,1.1590317573770546,14
577,1.2110183916519932,14
578,1.0453955630915175,14
579,1.1076586341986068,14
580,1.1046867321359624,14
581,1.0698979678403824,14
582,1.1400452522107607,14
583,0.9678001735743194,14
584,1.0949982277143726,14
585,1.220431996174804,14
586,1.0684290205373206,14
587,1.2678957633697103,14
588,1.2656464097582878,14
589,1.1526791851684,14
590,1.079652535149525,14
591,1.1239769047489403,14
592,1.1783237570902654,14
593,1.2786436612919185,14
594,1.1023499080247365,14
595,1.0263411543977996,14
596,1.1752821687657582,14
597,1.0693734430165935,14
598,1.2439124867461575,14
599,1.0786883227762043,14
600,1.0852095001864956,14
601,1.052061442327329,14
602,1.1663720793547494,14
603,1.0890729083538155,14
604,1.0867919142602023,14
605,1.111990834912369,14
606,1.0926154206972765,14
607,1.1367183702193144,14
608,1.0828150435695856,14
609,1.1014563031740363,14
610,1.1656876846174304,14
611,1.1215490954601726,14
612,1.1306516505511994,14
613,1.1137459173729771,14
614,1.1051955239318418,14
615,1.147341549555363,14
616,1.1002104581302368,14
617,1.0993265654728512,14
618,1.2316939202668864,14
619,1.0550203386930652,14
620,1.098962461703797,14
621,1.1204432834376843,14
622,1.1933623835798894,14
623,1.1916669661833494,14
624,1.1915577143024823,14
625,1.12119569985013,14
626,1.1300289832053505,14
627,1.0973877112603962,14
628,1.159687614089394,14
629,1.086209193278117,14
630,1.1536418467602094,14
631,1.0678556411451308,14
632,1.0823153210089498,14
633,1.0494349447475941,14
634,1.1334897422841812,14
635,1.0662082584510162,14
636,1.0549062581424689,14
637,1.0884335591970586,14
638,0.9812276632713359,14
639,1.0836301363655036,14
640,1.1458972476716267,14
641,1.100008377781013,14
642,1.0556462241850157,14
643,1.1250691867886544,14
644,1.0547208958730199,14
645,1.0998291625240182,14
646,1.1005929162257213,14
647,1.1870053356188148,14
648,1.1008631908257585,14
649,1.1872637514132203,14
650,1.106557783769829,14
651,1.0661068942597496,14
652,1.1782688728534692,14
653,1.016950726741609,14
654,1.117221121912312,14
655,1.2081503511722835,14
656,1.1294229299186895,14
657,1.1118562027670502,14
658,1.1196263622357743,14
659,0.9864014816536965,14
660,1.2139975585551557,14
661,1.1009264212492182,14
662,1.1843878107433372,14
663,1.1365277530480602,14
664,1.1742349008135058,14
665,1.0400138353623158,14
666,1.0306128517976783,14
667,1.1025596019849724,14
668,1.1102099145555844,14
669,1.0546701160394192,14
670,1.0960057462646962,14
671,1.282242208842712,14
672,1.0678959758280826,14
673,1.0738663236083859,14
674,1.1044778995601396,14
675,1.1823304453397234,14
676,1.1074302488378256,14
677,1.0892260538996488,14
678,1.153540246747893,14
679,1.2057345278745197,14
680,1.1969279480460002,14
681,1.0745373169588484,14
682,1.1475821783178142,14
683,1.046853626288194,14
684,1.1133441272183118,14
685,1.2372665295113507,14
686,0.9181258028742706,14
687,1.1195532588016426,14
688,1.1066737882129982,14
689,1.1615452257257137,14
690,1.2051964918519842,14
691,1.1043941061325722,14
692,1.185805876173332,14
693,1.0251713617285183,14
694,1.0486145714409074,14
695,1.1466447224457625,14
696,1.1566489323765488,14
697,1.1766264501391972,14
698,1.1265021353482745,14
699,1.0621842759812903,14
700,1.1067210814131574,14
701,1.1203142802856978,14
702,1.1477381478762863,14
703,1.2072610652043971,14
704,1.0671069067535772,14
705,1.0363263090176071,14
706,1.1793964852402825,14
707,1.011214354900944,14
708,1.087910842212934,14
709,1.0422743739282387,14
710,1.2353911692338302,14
711,1.1383288623528756,14
712,1.072119082603088,14
713,1.1350477753264143,14
714,1.1554669578878722,14
715,1.0564939736492887,14
716,0.9868739653191899,14
717,1.2173930350189535,14
718,1.1730393226142015,14
719,1.1847942486132164,14
720,1.2201647430376126,14
721,1.0744596380410327,14
722,1.1994334555340187,14
723,1.1106721139602544,14
724,1.1539069634609174,14
725,1.0445691210090358,14
726,1.0564435314653637,14
727,1.161042647099172,14
728,1.144450068302549,14
729,1.083056879255786,14
730,1.2201886022260793,14
731,1.1504140091211141,14
732,1.0822012262148903,14
733,1.0641147140349414,14
734,1.0644656674638284,14
735,1.1322953245503278,14
736,1.0529005047878783,14
737,1.1857640035468255,14
738,1.1148934614763666,14
739,1.151514521539354,14
740,1.1772400943069652,14
741,1.106870048077308,14
742,1.1478810595257165,14
743,1.1372769339033173,14
744,1.2141982230685686,14
745,1.108987650341616,14
746,1.129877993275388,14
747,1.0519963931920164,14
748,1.160124327825217,14
749,1.136614932621168,14
750,1.2135518171291333,14
751,1.0974021491652677,14
752,1.1493893034854756,14
753,1.267600531647591,14
754,1.144451093761795,14
755,1.0999769892014615,14
756,1.0942989290963347,14
757,1.099918481049762,14
758,1.09299961701441,14
759,1.1260993485514426,14
760,1.1719827440173538,14
761,1.0054728130996535,14
762,1.038861306940943,14
763,1.0651877999073982,14
764,1.0993345487546253,14
765,0.9365250256725662,14
766,1.03943514909531,14
767,1.1114107699869653,14
768,1.136297324744163,14
769,1.1695535547668088,14
770,1.089635082582454,14
771,1.161899126697265,14
772,1.267493724393768,14
773,1.1491805594466953,14
774,1.0945824253938135,14
775,1.104113207290344,14
776,1.0735566402523105,14
777,1.1061675665202706,14
778,1.0960806003605172,14
779,1.0868213526218444,14
780,1.0908583361197224,14
781,1.0530676709219486,14
782,1.1062090832242673,14
783,1.190076587679485,14
784,1.101612816136658,14
785,1.1655052938235178,14
786,1.0560521679662782,14
787,1.1971432714782402,14
788,1.177658662278931,14
789,1.2130633023277317,14
790,1.1069961906353645,14
791,1.06341691840322,14
792,1.1229820056010955,14
793,1.1709418435550754,14
794,1.0005014567249646,14
795,1.0817737656340505,14
796,1.1071985973686287,14
797,1.0793546434197352,14
798,1.0697559919714632,14
799,1.1773418161300118,14
800,1.0782130133644745,14
801,1.0816445352425592,14
802,1.0285630839851805,14
803,1.0843582157094263,14
804,1.0546562481974548,14
805,1.1426043597109719,14
806,1.1484943765292446,14
807,1.2226621890687897,14
808,1.1591876268076344,14
809,1.0840204973080068,14
810,1.0416636339991436,14
811,1.028706053984062,14
812,1.086241731361809,14
813,1.0335342913480539,14
814,1.1335220246815365,14
815,1.2003663586132622,14
816,1.079324035089392,14
817,1.0993883779260865,14
818,1.1167232217911318,14
819,1.128316555465019,14
820,1.1559074481288125,14
821,1.142208345161373,14
822,1.0806776456135734,14
823,1.1189789771329728,14
824,1.137239657555177,14
825,1.1638676939147359,14
826,1.0609712943642515,14
827,1.071775433378747,14
828,1.147496931667292,14
829,1.1261527076983986,14
830,1.1197780194418514,14
831,1.2075442210998886,14
832,1.1414287344574656,14
833,1.171254529606851,14
834,1.0907848661987458,14
835,1.1754666513892345,14
836,1.0158301249466903,14
837,1.1382232959656853,14
838,1.223042838334887,14
839,1.087228095940987,14
840,1.0208856295186879,14
841,1.1721414061339253,14
842,1.0943303651179344,14
843,1.1073495888201752,14
844,1.147750180418343,14
845,1.0632026889845683,14
846,1.1643661815479889,14
847,1.1046836439820853,14
848,1.2052646171160086,14
849,1.0863936821131523,14
850,1.0763558766414638,14
851,1.0790071693059917,14
852,0.9458398492576254,14
853,1.185587437788079,14
854,1.0864811501809477,14
855,1.0349029405791592,14
856,1.0722435134852184,14
857,1.0183212950442493,14
858,1.170858048808392,14
859,1.0772903002633938,14
860,1.122099683545636,14
861,1.1617661741642102,14
862,1.042997909891155,14
863,1.2068527894494325,14
864,1.1481783646081478,14
865,1.0802399016289816,14
866,1.097722697671098,14
867,1.0955681690240051,14
868,1.1194469353405165,14
869,1.0709949130084697,14
870,1.123900737952529,14
871,0.9976883447308313,14
872,1.1180338509337586,14
873,1.1333613455509821,14
874,1.1459505746206935,14
875,1.0738955206449978,14
876,1.1462991603668717,14
877,1.0677655340365526,14
878,1.145365682146206,14
879,1.099449456546569,14
880,1.099714716509114,14
881,1.1831331442171023,14
882,1.1956315204853945,14
883,0.9929736605301879,14
884,1.1557857286791702,14
885,1.184222505661661,14
886,1.1666961758032783,14
887,1.2564570617381399,14
888,1.11575930469399,14
889,1.2234025340457801,14
890,1.065747136662759,14
891,1.0820839547264673,14
892,1.2432186912314587,14
893,1.0493323726953765,14
894,1.0962557246199816,14
895,1.148164256229664,14
896,1.1389147869531848,14
897,1.0573234111709653,14
898,1.1533040885962402,14
899,1.1154598222076073,14
900,1.0128043173410186,14
901,1.109070688893545,14
902,1.1352057493684764,14
903,1.0516025999900644,14
904,1.1124905918923869,14
905,1.048246703364137,14
906,1.16719351788255,14
907,1.1372687204271512,14
908,1.0349191549855377,14
909,1.2136755551112532,14
910,1.2297718689946413,14
911,1.0979895465742113,14
912,1.1249146702447665,14
913,1.0285167609457373,14
914,1.1237926433833139,14
915,1.0755011993552663,14
916,1.068022694651171,14
917,1.1377497997681918,14
918,1.1660389569893042,14
919,1.0721445932835194,14
920,1.131301219654409,14
921,1.1192476110174323,14
922,1.1501881816561734,14
923,1.0612813001740384,14
924,1.101655104277669,14
925,1.105809151701228,14
926,1.1584104016329455,14
927,1.0628853446165427,14
928,1.0898286728559243,14
929,1.2215082942934632,14
930,1.1074093506120402,14
931,1.1490641316163208,14
932,1.1217495626665628,14
933,1.089476608074834,14
934,1.0669946554245486,14
935,1.152657222197867,14
936,1.073987890492915,14
937,1.1122142499938317,14
938,1.0364369376513174,14
939,1.1522207304408847,14
940,1.1159056509887497,14
941,1.1073206624233238,14
942,1.0735507194765321,14
943,1.1157353295013515,14
944,1.0618921418670018,14
945,1.1935924502404165,14
946,1.1946480901710825,14
947,1.1763431415180037,14
948,1.144146540717161,14
949,1.1367162004710332,14
950,1.10500515814743,14
951,1.10039224924585,14
952,1.055788566397752,14
953,1.229273274962653,14
954,1.1490332679707835,14
955,1.0703608607744572,14
956,1.0941464310079143,14
957,1.1537338082888215,14
958,1.1596004888552662,14
959,1.2001103855042896,14
960,1.0780577832872773,14
961,1.0898926135601312,14
962,1.043584394786837,14
963,1.0993156341333312,14
964,1.1726031860375563,14
965,1.1735042284337878,14
966,1.1190065213937668,14
967,1.1349041871210828,14
968,1.006902990799379,14
969,1.0885508429103121,14
970,1.1328689185973537,14
971,1.0997130243034503,14
972,1.0456304892343633,14
973,0.9875047434764617,14
974,1.0800775001867073,14
975,1.1520767631356816,14
976,1.2068030346182617,14
977,1.0922726077823628,14
978,1.0943321693456434,14
979,1.1707345360741421,14
980,1.0345946249597373,14
981,1.0435223970068106,14
982,1.1985377330796072,14
983,1.0782425991163116,14
984,1.0497152585299654,14
985,1.1045924815082386,14
986,1.0471742231107357,14
987,1.1962875266279558,14
988,1.2825821253673881,14
989,1.044709215180028,14
990,1.1283904074665065,14
991,1.047765066226185,14
992,1.0873178792325564,14
993,1.1415508005713126,14
994,1.0603954613950057,14
995,1.037661599350835,14
996,1.1599070653431849,14
997,1.1125902564364085,14
998,1.0618773635521055,14
999,1.045377086514258,14
1000,1.0244074101959888,14
1001,1.1779601533946735,14
1002,1.1078319795884382,14
1003,1.1115283929557453,14
1004,1.164323961147706,14
1005,1.118356967800083,14
1006,1.0585551908750575,14
1007,1.2152300039149557,14
1008,1.1234454481363592,14
1009,1.1488315409818575,14
1010,1.0801526033230013,14
1011,1.1267993722524323,14
1012,1.1061486478910183,14
1013,1.105315888233263,14
1014,1.1171740595113056,14
1015,1.1430958983767063,14
1016,1.1644973696449272,14
1017,1.1175374296106706,14
1018,1.1029460032071225,14
1019,1.1223978193747155,14
1020,1.0384971404362862,14
1021,1.092576813099361,14
1022,1.1329244154056115,14
1023,1.151503242620803,14
1024,1.0973542016670987,14
1025,1.0744985680510766,14
1026,1.2395349806407971,14
1027,1.1488016938772072,14
1028,1.0938487003553732,14
1029,1.1193216019826215,14
1030,1.0856574909853138,14
1031,1.0692072469295226,14
1032,1.1485129297776653,14
1033,1.0288079574514106,14
1034,1.0923092979581852,14
1035,1.1844873631171124,14
1036,1.1013097453926302,14
1037,1.1686338168933965,14
1038,1.1006071278149212,14
1039,1.1038508418070798,14
1040,1.1469123498103297,14
1041,1.220129744785581,14
1042,0.9868697901140282,14
1043,1.0820192098863797,14
1044,1.0903648200324458,14
1045,1.1358718987589143,14
1046,1.0048837477359933,14
1047,1.1556136738658342,14
1048,1.084661952177513,14
1049,1.1128498259224773,14
1050,1.1306737503631639,14
1051,1.1655770518965547,14
1052,1.0805793922982456,14
1053,1.0971730758546672,14
1054,1.1294945587107843,14
1055,1.0974675572112136,14
1056,1.0528216587576553,14
1057,1.0249496520579837,14
1058,1.072348587306644,14
1059,1.0400469547747184,14
1060,1.1122624736033182,14
1061,1.1039952355761764,14
1062,1.1030384103475055,14
1063,1.0318172597526785,14
1064,1.091547428556619,14
1065,1.1272225269521932,14
1066,1.172630401075209,14
1067,1.0806284116599885,14
1068,1.0991902464176508,14
1069,1.1321254311316462,14
1070,1.1020769969612854,14
1071,1.1450480789630533,14
1072,1.125808379615982,14
1073,1.1503699892805155,14
1074,1.0641730257290833,14
1075,1.185893463530703,14
1076,1.0589711863960605,14
1077,1.1063188856046666,14
1078,1.1654201208712534,14
1079,1.2762385795154338,14
1080,1.1005535154519621,14
1081,1.114446332612766,14
1082,1.0643118268528375,14
1083,1.0097179283540851,14
1084,1.2121342559077886,14
1085,1.1568361802521272,14
