Iteration,r,Q,a1,h1,w1,a2,e2,d2,h2,w2,N1_0.1,N1_0.2,N1_0.3,N1_0.4,N1_0.5,N2_0.1,N2_0.2,N2_0.3,N2_0.4,N2_0.5,N3_0.1,N3_0.2,N3_0.3,N3_0.4,N3_0.5
1,0.05444818308128787,4.4860203426034653e-7,7.615484754948536,2.1081718194209117e-4,2.8691699855804473,15.884471406065929,0.07739507156940048,0.04444715558855732,0.26843926146909186,14.896984433294735,192102.4422175926,305493.3526586009,198369.02554125895,147290.64284077715,211000.63345570798,0.021031862960797315,0.035144298166972,0.05309950903190233,0.0490485684860898,0.02644152328143468,0.008591219729594037,0.007147822862806501,0.006396071846670601,0.005962656341901211,0.007842210970832238
2,0.053894089566554705,3.1855235320491883e-7,10.474317358740837,2.0875465584185138e-4,2.8171463010614723,22.221452980040144,0.07207735487514602,0.0492049501113058,0.2704412309806676,22.919558077473358,216023.18739863395,274154.6203427422,185710.4957737142,153254.13877907014,213587.97628676106,0.018543096111914674,0.032722689026446816,0.043344139413717425,0.042484831688798866,0.023238762686260725,0.007955075853988943,0.006663646384657977,0.0058193213852767494,0.005716588367138539,0.0079501168500611865
3,0.04835810462397882,2.0008828987403538e-7,6.714252115548873,2.0996284949598016e-4,2.78869070478523,20.34656263043975,0.07905799872447493,0.049960757946693184,0.31020019036970864,20.6036997364728,183926.6315180905,305002.4876431122,186475.26272988628,148756.72358099153,218610.92207877035,0.025154599636498493,0.0330627329029479,0.045531792950165,0.04744733809993338,0.026157455598327217,0.007671855708200648,0.006495149958408183,0.005583562213044278,0.005273668353958174,0.007694469479490833
4,0.05275732869267256,3.669993109849816e-7,4.737739215087701,2.1073216278581753e-4,2.839884449332303,15.793794466765947,0.07747746199911693,0.036235589303551426,0.2235344347399225,32.47854418436248,164622.23494829214,325652.9065971647,203366.14105151157,124471.24176671199,218066.4150450357,0.02008258886719996,0.029761337833778618,0.046887233901883894,0.05323259477109268,0.022679649328318334,0.007161746016853996,0.006335434255357072,0.005694208686308074,0.005604075274529073,0.007007923432348895
5,0.05224881175345854,4.066500345773532e-7,10.379713839189128,2.114556852252393e-4,2.715135452177184,14.136012035031634,0.09199267923475359,0.04720363803207558,0.2984195089301422,10.42905490258068,140098.26882963485,311998.4549446473,219334.88595242504,105374.38664761867,215842.26883679416,0.019438383863204702,0.03618450954512575,0.04360821836269426,0.04794516077419338,0.0233568591532371,0.008344542291387896,0.006456295743203178,0.0059471442455589696,0.005397596386605386,0.008442278757672048
6,0.06153393551890115,3.967598493557417e-7,10.494943846641652,2.101779758857198e-4,2.49889786826626,16.657512725959432,0.0790377798625783,0.05062800154501262,0.2215037179307669,15.48868571272503,105959.67480437676,277022.1952972872,189777.29507434595,147019.95969391262,216123.60545088144,0.022349009186930693,0.033824580433180075,0.045140570138103076,0.04891131302832432,0.02476822739920138,0.008865420257145127,0.006715360561798307,0.006055606884316516,0.005490369862643126,0.007917740298761874
7,0.05406619611634412,2.943966015350844e-7,6.350709560067813,2.101755186363696e-4,2.578890287749987,17.27499388651093,0.08111261515023566,0.05404544354651652,0.2814165765730152,3.747773340314467,156293.7098389161,296476.37942639267,188478.98804576453,151176.58060236587,190134.1856926365,0.025552020997759755,0.03403990061114912,0.04638050726998073,0.04799578629027275,0.026258162662995414,0.008290318133080314,0.006560562003409614,0.005990362875116667,0.005537159210212524,0.008225411007579455
8,0.051764063300687835,3.2500227378510536e-7,8.430955158628027,2.0935558200867386e-4,2.2232681640160403,21.03310841740267,0.07971187172460156,0.04963111721043321,0.28889654625600625,27.217895378144178,164515.6574944997,266940.0256025722,258444.02997380332,129090.58871994527,217632.6123143197,0.021029670120542406,0.028739319091534044,0.0428617494909044,0.04343404588550223,0.02165236045308799,0.007599046063624763,0.006185321169271446,0.005507760695170452,0.005229520630138059,0.007453236734149059
9,0.053314513072023284,4.5341025933348065e-7,8.79261445409184,2.1230374434701762e-4,2.0846386110197077,12.252854238551322,0.09420969055119857,0.047981698993828925,0.20426330042015517,12.26408068305271,197096.80119548252,326816.74882438284,236330.48292056363,159091.4318287165,205668.92673237974,0.023473974024143033,0.034000490278130076,0.049608857529046424,0.05486808915350347,0.02756450784007936,0.008009498929968351,0.006899412272463422,0.005677115670184353,0.005416591595262134,0.00796069889955633
10,0.05230281896325803,2.7387870479990914e-7,4.646780465103622,2.0695528338475432e-4,3.1320384380326654,23.93862990763132,0.05764340159598733,0.039259184798154774,0.19641045784856812,29.23901854296923,164396.2511894598,301574.50092198275,227645.68592310481,142369.21010025934,211512.96509131198,0.016533036402184377,0.025845086662147323,0.03966555469598154,0.04053824479349758,0.018466755093382175,0.007786644126259534,0.0066270763167294066,0.006088016140255947,0.0052999285836071355,0.007510726618699235
