Iteration,r,Q,a1,h1,w1,a2,e2,d2,h2,w2,N1_0.1,N1_0.2,N1_0.3,N1_0.4,N1_0.5,N2_0.1,N2_0.2,N2_0.3,N2_0.4,N2_0.5,N3_0.1,N3_0.2,N3_0.3,N3_0.4,N3_0.5
1,0.1487290302760385,1.925334520831897e-7,4.8462319703949355,1.1300685521375355e-5,2.3661158161527602,14.382202656915714,0.0941073707244023,0.04625733171575428,0.03849282884052669,2.5268002859654657,262536.73076215596,223727.48478593244,262660.50899478426,256982.75106074035,280001.4820527708,0.04631797990659918,0.049192545376194864,0.07881518719961438,0.09192602891964759,0.08481826331974489,0.007130600043079831,0.004436989456210318,0.007711169531971312,0.0058369806756290036,0.005225322861199465
2,0.17764206329343854,1.846564854919525e-7,4.489182757161156,1.1168060594461268e-5,1.5441342353876253,23.092955291455716,0.07528455801790847,0.04632594307570206,0.04058507876813053,14.79302601055134,218782.3783198136,191984.70025731466,198638.72265795138,242800.43426421855,269366.28841807554,0.05192799918642576,0.04108582259762293,0.09020219519346837,0.07361981869696832,0.06728932559239259,0.005574236633450206,0.004208241146893015,0.006260571272761702,0.004798410436053411,0.005298953643859007
3,0.16497499850363168,2.0296294599670772e-7,2.850592400686401,1.0742165106763076e-5,1.3026722678477785,26.872300447511993,0.05857786139289286,0.048097028162612056,0.02118857764687117,10.122096978205334,218157.27313953039,211697.29470458344,206011.40298960972,272567.98876891215,284943.2731966267,0.041210764778276426,0.02573700010906456,0.13961768842284072,0.06264167671827933,0.04816785049101681,0.006359780017122504,0.005641745673804289,0.006393480876137071,0.0067503398293363,0.006043769095788283
4,0.15744840580006875,1.9469823100379032e-7,5.2476521427179526,1.0936264778034062e-5,1.992497047392898,26.859980939522195,0.04917439132581608,0.03915422284885884,0.05518837912836798,2.0650004709794207,235482.92021875276,173553.20545419407,229983.6743220286,232788.8107758544,284334.91273485054,0.026887174114975366,0.026729952305505716,0.036266361103377796,0.04226541563944253,0.0399346444241944,0.007453508131296727,0.005460405579427658,0.008222679522056572,0.0067067948811807615,0.006706142081315916
5,0.15901630976070613,2.0241210931344795e-7,2.331562159004828,1.0599551742898846e-5,1.9983882178140648,24.170889787220084,0.05080175471614007,0.047713966495361665,0.018631069504700146,3.1012371582051954,224982.009626969,209193.38868761447,262571.30375818216,253178.1353986334,288002.567481912,0.11535504030926347,0.05893539764681497,0.14551071718224617,0.0996442130242621,0.06716376236937333,0.006128713899436155,0.004705298592005875,0.00731889921119609,0.006852683368865076,0.007497662593810326
6,0.1418295691038345,1.9286202752066365e-7,1.7984108944733774,1.0276376983942298e-5,2.3655270625787033,29.498358677505127,0.04808318632830319,0.022785452793655975,0.032465240037430856,0.11329433108806083,234031.9341444459,241256.6347812325,304364.75485130167,273598.5699948723,290593.97636816354,0.0879362520765552,0.03330872357937564,0.06410533644093425,0.07207412720190765,0.06484183358202304,0.005235915895633272,0.004552126683354784,0.0068428528839002386,0.004581275261878027,0.005392596703006712
7,0.1405560912755836,1.835387817027023e-7,5.12654752380529,1.1098387347662752e-5,2.1477712740681576,23.728206025196574,0.07076813979829262,0.04594633235750792,0.053509036811257536,7.908695200646722,256029.12762837723,277069.8935023695,226698.36933599156,249038.18155798063,276145.8230981876,0.03227122058759889,0.013905078233110756,0.0822411130063001,0.031477869127560607,0.05681338451238169,0.006303811917486944,0.005178986969346611,0.006836348748045084,0.005889189830668469,0.0046876874913747155
8,0.16356302770393916,2.0320165670243036e-7,2.641919560280264,1.0861790445856804e-5,1.037404284497269,22.628487296101483,0.06642297376287357,0.045820283255273084,0.036464605176674554,2.7823877893376987,217189.8932220466,214077.04903639297,240909.97859707617,264929.41172986897,282936.64087733004,0.11450883420594425,0.06256976372642087,0.1075241825229397,0.057573638434483106,0.07023546916362203,0.005463731059761769,0.004399747649060648,0.006273064548721972,0.00702794795181441,0.0050531037765487435
9,0.1367942499358594,1.8413860125529037e-7,3.632713704501302,1.0643945215232794e-5,1.5487675583231428,40.05348984234826,0.05051012612345484,0.039443866072821125,0.03806962376210656,22.310771109690474,222819.11033946357,238356.27010624137,282193.98423127545,312293.00748806493,290123.88777595095,0.03677711575166786,0.012878619157757993,0.04617393110933221,0.03614998382249459,0.033826659242771596,0.006421762157285339,0.006491704196910267,0.006689748548214965,0.005803724742082465,0.0052580766997307555
10,0.14197518673466522,1.994411261481725e-7,5.984906709983138,1.1266402087402843e-5,2.581102200083927,19.763410378321037,0.07039992573319415,0.03350968415239017,0.06570889722252235,1.1101609648067456,259288.60667368816,342124.9359209,309908.58634732215,398137.74556826527,289096.4333752575,0.03507474420605712,0.019650304883416167,0.05459075480159205,0.03969667512408524,0.0815059864103048,0.005658335336359252,0.005249344667950516,0.006027328930838261,0.005368110911764615,0.004862560465544988
11,0.15597739103386474,1.8924814352115938e-7,5.705584898956792,1.1292231945942648e-5,2.301959769112411,18.26759978253234,0.08859898723173644,0.054969793229203645,0.05599287302085083,5.020181716410763,244448.26484348447,259244.41207024566,246180.47049387664,251455.81065597973,292234.80565711105,0.043560920461681404,0.02497359375033219,0.044156359066112184,0.07997370566524636,0.06858109943747641,0.006573950016880664,0.0054698380848322604,0.00903503246301204,0.006178297396672535,0.005557256444819324
12,0.13638406390274693,2.0164060222171306e-7,8.32868547756642,1.1256682247157083e-5,2.741854492317572,19.56340418431655,0.07468298080201027,0.05517086655569081,0.028312025424216212,7.121173817553339,277382.8554939707,255710.34729876096,287842.7537680379,283118.0728993601,289410.5545327665,0.031792861446853955,0.0192592944917276,0.041408414162153365,0.039861955400509935,0.04239841702302929,0.0071672253038890105,0.006079473083266963,0.009763652258185332,0.0070037936414453885,0.0069310481923877745
